id_code,id_name,level,code,display_code,name_en,name_es,sector,gsector,gsector_label,plazas_equiv,plazas_equiv_share,n_estab,n_estab_share,wage_per_fte_nat,fte_per_firm_nat,n_firms_nat,n_firms_share_nat,wage_per_fte_pctile_lvl,fte_per_firm_pctile_lvl
12,LOS RÍOS,division,86,Q86,Human health activities,Actividades De Atención De La Salud Humana.,Terciario,6,Servicios,3982.0000000000005,0.053485860117865006,863,0.022210212065060738,13011.245068087057,6.215613253997976,24033.0,0.045155290006200326,84.52380952380952,41.66666666666667
12,LOS RÍOS,division,87,Q87,Residential care activities,Actividades De Atención En Instituciones.,Terciario,6,Servicios,42.74999999999999,0.0005742140934301177,27,0.0006948733786287832,8333.127461708247,10.015407288317258,622.0,0.0011686676812656183,35.714285714285715,61.904761904761905
12,LOS RÍOS,division,88,Q88,Social work activities without accommodation,Actividades De Asistencia Social Sin Alojamiento.,Terciario,6,Servicios,37.49999999999999,0.0005036965731843137,27,0.0006948733786287832,9428.862034429532,7.893322172619048,896.0,0.0016834827048456495,48.80952380952381,53.57142857142857
12,LOS RÍOS,division,90,R90,"Creative, arts and entertainment activities","Actividades Creativas, Artísticas Y De Entretenimiento.",Terciario,6,Servicios,24.166666666666668,0.00032460445827433556,60,0.0015441630636195182,7214.9642441240385,1.4092073034958805,1497.0,0.0028126937602164477,16.666666666666664,4.761904761904762
12,LOS RÍOS,division,91,R91,"Libraries, archives, museums and other cultural activities","Actividades De Bibliotecas, Archivos, Museos Y Otras Actividades Culturales.",Terciario,6,Servicios,11.0,0.00014775099480073204,3,7.720815318097592e-05,12192.100317710903,18.63051470588235,136.0,0.0002555286248426432,75.0,77.38095238095238
12,LOS RÍOS,division,92,R92,Gambling and betting activities,Actividades De Juegos De Azar Y Apuestas.,Terciario,6,Servicios,6.083333333333333,8.171077742767757e-05,103,0.0026508132592135063,7136.000852130325,1.385416666666667,144.0,0.00027055972042162223,15.476190476190476,3.571428571428571
12,LOS RÍOS,division,93,R93,Sports activities and amusement and recreation activities,"Actividades Deportivas, De Esparcimiento Y Recreativas.",Terciario,6,Servicios,242.41666666666654,0.0032561185142070403,231,0.005945027794935145,7012.702694659891,4.527690058479532,2850.0,0.005354827800011274,14.285714285714285,34.523809523809526
12,LOS RÍOS,division,94,S94,Activities of membership organizations,Actividades De Asociaciones.,Terciario,6,Servicios,271.08333333333337,0.0036411665612634957,340,0.008750257360510603,8899.13211480536,6.32938468992248,3440.0,0.006463371098960976,40.476190476190474,44.047619047619044
12,LOS RÍOS,division,95,S95,Repair of computers and personal and household goods,Reparación De Computadores Y De Efectos Personales Y Enseres Domésticos.,Terciario,6,Servicios,83.75,0.0011249223467783007,258,0.006639901173563928,7448.3406616278435,1.835300207039337,3220.0,0.0060500159705390525,21.428571428571427,7.142857142857142
12,LOS RÍOS,division,96,S96,Other personal service activities,Otras Actividades De Servicios Personales.,Terciario,6,Servicios,735.0,0.00987245283441255,3114,0.08014206300185299,6219.280188755969,1.1914115128361293,36122.0,0.06786915431298499,2.380952380952381,1.1904761904761905
12,LOS RÍOS,division,97,T97,Activities of households as employers of domestic personnel,Actividades De Los Hogares Como Empleadores De Personal Doméstico.,Terciario,,Otros / No clasificado,3.0,4.0295725854745104e-05,7,0.00018015235742227712,,,,,,
13,MANABÍ,division,01,A01,"Crop and animal production, hunting and related service activities","Agricultura, Ganadería, Caza Y Actividades De Servicios Conexas.",Primario,1,"Agricultura, ganadería, silvicultura y pesca",2505.916666666667,0.014618635004219673,2649,0.029281071760180397,6656.729477865145,11.441809316319121,16065.0,0.03018431880953723,7.142857142857142,65.47619047619048
13,MANABÍ,division,02,A02,Forestry and logging,Silvicultura Y Extracción De Madera.,Primario,1,"Agricultura, ganadería, silvicultura y pesca",70.91666666666663,0.0004137028495424473,88,0.0009727196356722819,7996.795131837452,8.696942446043165,278.0,0.0005223305713695207,30.952380952380953,58.333333333333336
13,MANABÍ,division,03,A03,Fishing and aquaculture,Pesca Y Acuicultura.,Primario,1,"Agricultura, ganadería, silvicultura y pesca",4079.8333333333335,0.023800310350057752,1736,0.01918910554008047,9068.97445882641,19.828288560978688,2643.0,0.004965898201905191,44.047619047619044,79.76190476190477
13,MANABÍ,division,06,B06,Extraction of crude petroleum and natural gas,Extracción De Petróleo Crudo Y Gas Natural.,Primario,2,Explotación de minas y canteras,0.75,4.3752357765946275e-06,2,2.2107264447097318e-05,20869.077768165807,331.6814302862419,21.0,3.945662589481991e-05,97.61904761904762,100.0
13,MANABÍ,division,08,B08,Other mining and quarrying,Explotación De Otras Minas Y Canteras.,Primario,2,Explotación de minas y canteras,94.58333333333337,0.0005517658451594338,28,0.00030950170225936243,9498.381796355097,6.629469434832756,289.0,0.0005429983277906169,50.0,47.61904761904761
13,MANABÍ,division,09,B09,Mining support service activities,Actividades De Servicios De Apoyo Para La Explotación De Minas Y Canteras.,Primario,2,Explotación de minas y canteras,0.0,0.0,1,1.1053632223548659e-05,25380.221718667523,35.634273772204814,319.0,0.0005993649362117881,98.80952380952381,90.47619047619048
13,MANABÍ,division,10,C10,Manufacture of food products,Elaboración De Productos Alimenticios.,Secundario,3,Industrias manufactureras,16832.333333333332,0.09819390267142172,1897,0.020968740328071805,9981.00478791959,20.33144576753818,7726.0,0.014516280555398981,53.57142857142857,80.95238095238095
13,MANABÍ,division,11,C11,Manufacture of beverages,Elaboración De Bebidas.,Secundario,3,Industrias manufactureras,368.25000000000017,0.002148240766307963,239,0.002641818101428129,12909.137327894583,14.234941296579876,653.0,0.001226913176634162,83.33333333333334,75.0
13,MANABÍ,division,12,C12,Manufacture of tobacco products,Elaboración De Productos De Tabaco.,Secundario,3,Industrias manufactureras,0.0,0.0,1,1.1053632223548659e-05,,,,,,
13,MANABÍ,division,13,C13,Manufacture of textiles,Fabricación De Productos Textiles.,Secundario,3,Industrias manufactureras,141.6666666666666,0.0008264334244678736,200,0.002210726444709732,8044.880942073089,6.606468531468533,1430.0,0.0026868083347424986,33.33333333333333,46.42857142857143
13,MANABÍ,division,14,C14,Manufacture of wearing apparel,Fabricación De Prendas De Vestir.,Secundario,3,Industrias manufactureras,608.4166666666666,0.0035492884894352634,1057,0.011683689260290932,6443.485191926071,2.6940086043274705,7903.0,0.014848843545083892,4.761904761904762,13.095238095238097
13,MANABÍ,division,15,C15,Manufacture of leather and related products,Fabricación De Cueros Y Productos Conexos.,Secundario,3,Industrias manufactureras,7.666666666666673,4.472463238296734e-05,19,0.0002100190122474245,7450.865401297118,5.658256880733948,872.0,0.0016383894181087124,22.61904761904762,39.285714285714285
13,MANABÍ,division,16,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Producción De Madera Y Fabricación De Productos De Madera Y Corcho, Excepto Muebles; Fabricación De Artículos De Paja Y De Materiales Trenzables.",Secundario,3,Industrias manufactureras,127.41666666666663,0.0007433039447125759,200,0.002210726444709732,8827.923313339546,4.415795080379625,1721.0,0.00323356443642786,39.285714285714285,32.142857142857146
13,MANABÍ,division,17,C17,Manufacture of paper and paper products,Fabricación De Papel Y De Productos De Papel.,Secundario,3,Industrias manufactureras,163.166666666667,0.0009518568500635886,27,0.0002984480700358138,12549.756359443925,41.80379353233829,268.0,0.0005035417018957969,78.57142857142857,94.04761904761905
13,MANABÍ,division,18,C18,Printing and reproduction of recorded media,Impresión Y Reproducción De Grabaciones.,Secundario,3,Industrias manufactureras,210.33333333333334,0.0012270105666805377,293,0.003238714241499757,7881.935367602236,3.106887537345284,3124.0,0.005869642823591304,28.57142857142857,16.666666666666664
13,MANABÍ,division,19,C19,Manufacture of coke and refined petroleum products,Fabricación De Coque Y De Productos De La Refinación Del Petróleo.,Secundario,3,Industrias manufactureras,36.0833333333333,0.00021049745458505244,3,3.316089667064597e-05,28765.654690630527,215.12014114232954,21.0,3.945662589481991e-05,100.0,98.80952380952381
13,MANABÍ,division,20,C20,Manufacture of chemicals and chemical products,Fabricación De Substancias Y Productos Químicos.,Secundario,3,Industrias manufactureras,223.416666666667,0.0013033341241166904,75,0.0008290224167661494,12832.72616089712,16.416755602988264,937.0,0.001760517069687917,82.14285714285714,76.19047619047619
13,MANABÍ,division,21,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,"Fabricación De Productos Farmacéuticos, Sustancias Químicas Medicinales Y Productos Botánicos De Uso Farmacéutico.",Secundario,3,Industrias manufactureras,12.0,7.000377242551404e-05,9,9.948269001193792e-05,12595.2344723284,35.099166666666676,200.0,0.00037577738947447534,79.76190476190477,89.28571428571429
13,MANABÍ,division,22,C22,Manufacture of rubber and plastics products,Fabricación De Productos De Caucho Y Plástico.,Secundario,3,Industrias manufactureras,392.08333333333303,0.0022872760365419673,43,0.0004753061856125923,10639.504958729553,30.089080459770116,609.0,0.0011442421509497774,60.71428571428571,84.52380952380952
13,MANABÍ,division,23,C23,Manufacture of other non-metallic mineral products,Fabricación De Otros Productos Minerales No Metálicos.,Secundario,3,Industrias manufactureras,400.6666666666666,0.0023373481793185513,230,0.002542335411416191,11088.44814754169,7.5396361273554255,1539.0,0.0028916070120060876,66.66666666666666,51.19047619047619
13,MANABÍ,division,24,C24,Manufacture of basic metals,Fabricación De Metales Comunes.,Secundario,3,Industrias manufactureras,9.83333333333333,5.7364202404240654e-05,21,0.00023212627669452182,10756.294658433542,23.011752136752133,390.0,0.0007327659094752269,63.095238095238095,83.33333333333334
13,MANABÍ,division,25,C25,"Manufacture of fabricated metal products, except machinery and equipment","Fabricación De Productos Elaborados De Metal, Excepto Maquinaria Y Equipo.",Secundario,3,Industrias manufactureras,714.9166666666666,0.0041705719697117,839,0.009273997435557324,7497.583756513909,3.651494768310912,5575.0,0.010474794731601,23.809523809523807,22.61904761904762
13,MANABÍ,division,26,C26,"Manufacture of computer, electronic and optical products","Fabricación De Productos De Informática, Electrónica Y Óptica.",Secundario,3,Industrias manufactureras,18.750000000000004,0.00010938089441486571,27,0.0002984480700358138,10463.035440068654,8.129457364341087,215.0,0.000403960693685061,57.14285714285714,54.761904761904766
13,MANABÍ,division,27,C27,Manufacture of electrical equipment,Fabricación De Equipo Eléctrico.,Secundario,3,Industrias manufactureras,57.91666666666668,0.0003378654294148074,59,0.0006521643011893709,10646.735600621261,10.206068840579706,736.0,0.0013828607932660692,61.904761904761905,63.095238095238095
13,MANABÍ,division,28,C28,Manufacture of machinery and equipment n.e.c.,Fabricación De Maquinaria Y Equipo N.C.P.,Secundario,3,Industrias manufactureras,126.74999999999996,0.0007394148462444918,103,0.0011385241190255118,8747.788785762832,5.060350218886807,1066.0,0.0020028934858989534,38.095238095238095,38.095238095238095
13,MANABÍ,division,29,C29,"Manufacture of motor vehicles, trailers and semi-trailers","Fabricación De Vehículos Automotores, Remolques Y Semirremolques.",Secundario,3,Industrias manufactureras,47.5,0.00027709826585099306,40,0.00044214528894194634,9371.702882135816,9.030593607305935,365.0,0.0006857937357909174,47.61904761904761,60.71428571428571
13,MANABÍ,division,30,C30,Manufacture of other transport equipment,Fabricación De Otros Tipos De Equipos De Transporte.,Secundario,3,Industrias manufactureras,109.08333333333337,0.0006363537368402633,61,0.0006742715656364682,11144.091279520087,11.863963963963963,185.0,0.00034759408526388965,67.85714285714286,67.85714285714286
13,MANABÍ,division,31,C31,Manufacture of furniture,Fabricación De Muebles.,Secundario,3,Industrias manufactureras,239.0,0.0013942418008081547,418,0.0046204182694433394,8031.551135489481,3.550528440802755,2807.0,0.005274035661274261,32.142857142857146,20.238095238095237
13,MANABÍ,division,32,C32,Other manufacturing,Otras Industrias Manufactureras.,Secundario,3,Industrias manufactureras,234.08333333333331,0.001365559699606034,339,0.0037471813237829952,6750.461439022839,2.5287966537966535,1554.0,0.0029197903162166733,10.714285714285714,11.904761904761903
13,MANABÍ,division,33,C33,Repair and installation of machinery and equipment,Reparación E Instalación De Maquinaria Y Equipo.,Secundario,3,Industrias manufactureras,1388.083333333333,0.008097589147859633,571,0.006311623999646284,8918.16647628066,4.182169419491934,3451.0,0.006484038855382072,41.66666666666667,29.761904761904763
13,MANABÍ,division,35,D35,"Electricity, gas, steam and air conditioning supply","Suministro De Electricidad, Gas, Vapor Y Aire Acondicionado.",Secundario,6,Servicios,1224.4166666666667,0.007142815473944985,136,0.0015032939824026175,17860.869786368108,34.272948717948715,650.0,0.0012212765157920448,95.23809523809523,86.90476190476191
13,MANABÍ,division,36,E36,"Water collection, treatment and supply","Captación, Tratamiento Y Distribución De Agua.",Secundario,6,Servicios,1408.2499999999993,0.008215234376519175,131,0.0014480258212848742,11263.513060938,18.83613782051282,624.0,0.001172425455160363,69.04761904761905,78.57142857142857
13,MANABÍ,division,37,E37,Sewerage,Evacuación De Aguas Residuales.,Secundario,6,Servicios,8.333333333333332,4.861373085105141e-05,16,0.00017685811557677854,9845.027927647569,13.494750656167987,127.0,0.00023861864231629183,52.38095238095239,73.80952380952381
13,MANABÍ,division,38,E38,"Waste collection, treatment and disposal activities; materials recovery","Recolección, Tratamiento Y Eliminación De Desechos, Recuperación De Materiales.",Secundario,6,Servicios,296.16666666666697,0.0017277319944463691,46,0.0005084670822832382,9051.322453217657,36.83076484018265,292.0,0.0005486349886327339,42.857142857142854,92.85714285714286
13,MANABÍ,division,39,E39,Remediation activities and other waste management services,Actividades De Descontaminación Y Otros Servicios De  Gestión De Desechos.,Secundario,6,Servicios,0.0,0.0,3,3.316089667064597e-05,10054.64810484927,31.791666666666703,10.0,1.8788869473723766e-05,54.761904761904766,85.71428571428571
13,MANABÍ,division,41,F41,Construction of buildings,Construcción De Edificios.,Secundario,5,Construcción,1432.1666666666663,0.008354755784061694,783,0.0086549940310386,7263.63184702053,4.532970150947679,8811.0,0.01655487289329801,17.857142857142858,35.714285714285715
13,MANABÍ,division,42,F42,Civil engineering,Obras De Ingeniería Civil.,Secundario,5,Construcción,2548.583333333336,0.014867537306177072,313,0.00345978688597073,9536.82351284661,7.393243122543767,3732.0,0.0070120060875937095,51.19047619047619,50.0
13,MANABÍ,division,43,F43,Specialized construction activities,Actividades Especializadas De La Construcción.,Secundario,5,Construcción,1036.5,0.006046575843253775,1077,0.011904761904761904,7289.660467940248,3.7341402116402116,6300.0,0.011836987768445972,20.238095238095237,25.0
13,MANABÍ,division,45,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,Comercio Y Reparación De Vehículos Automotores Y Motocicletas.,Terciario,4,Comercio,2465.1666666666665,0.014380913860358028,2858,0.03159128089490206,9229.363163983315,3.5830552413273,17680.0,0.03321872122954362,45.23809523809524,21.428571428571427
13,MANABÍ,division,46,G46,"Wholesale trade, except of motor vehicles and motorcycles","Comercio Al Por Mayor, Excepto El De Vehículos Automotores Y Motocicletas.",Terciario,4,Comercio,11041.333333333334,0.06441124882840908,9025,0.09975903081752664,10494.953158883984,6.668087951103321,29668.0,0.05574281795464367,58.333333333333336,48.80952380952381
13,MANABÍ,division,47,G47,"Retail trade, except of motor vehicles and motorcycles","Comercio Al Por Menor, Excepto El De Vehículos Automotores Y Motocicletas.",Terciario,4,Comercio,20402.749999999996,0.11902245565455469,20708,0.22889861608524562,7286.2525068370105,2.7749787436483997,98794.0,0.18562275707870657,19.047619047619047,14.285714285714285
13,MANABÍ,division,49,H49,Land transport and transport via pipelines,Transporte Por Vía Terrestre Y Por Tuberías.,Terciario,6,Servicios,4806.833333333333,0.028041372229503477,8008,0.08851748684617765,6691.219243134273,1.7018873184210366,54407.0,0.10222460214568889,8.333333333333332,5.952380952380952
13,MANABÍ,division,50,H50,Water transport,Transporte Por Vía Acuática.,Terciario,6,Servicios,72.25,0.0004214810464786158,22,0.00024317990891807047,16166.64212060054,11.950000000000003,425.0,0.0007985269526332601,91.66666666666666,70.23809523809523
13,MANABÍ,division,51,H51,Air transport,Transporte Por Vía Aérea.,Terciario,6,Servicios,27.0833333333334,0.0001579946252659175,11,0.00012158995445903524,20283.40573875165,35.07465277777781,96.0,0.00018037314694774816,96.42857142857143,88.09523809523809
13,MANABÍ,division,52,H52,Warehousing and support activities for transportation,Almacenamiento Y Actividades De Apoyo Al Transporte.,Terciario,6,Servicios,3825.5000000000014,0.022316619284483672,460,0.005084670822832382,10560.947984635597,11.616311849907651,3429.0,0.006442703342539879,59.523809523809526,66.66666666666666
13,MANABÍ,division,53,H53,Postal and courier activities,Actividades Postales Y De Mensajería.,Terciario,6,Servicios,170.24999999999994,0.00099317852128698,348,0.003846664013794933,7991.948983848277,7.79176114890401,882.0,0.0016571782875824362,29.761904761904763,52.38095238095239
13,MANABÍ,division,55,I55,Accommodation,Actividades De Alojamiento.,Terciario,6,Servicios,997.6666666666666,0.005820035857487875,830,0.009174514745545386,6883.037708356193,4.807973472002411,4423.0,0.008310316968228022,13.095238095238097,36.904761904761905
13,MANABÍ,division,56,I56,Food and beverage service activities,Servicio De Alimento Y Bebida.,Terciario,6,Servicios,3840.3333333333335,0.022403151725398536,5075,0.05609718353450944,6315.51191304709,3.686494286570509,25583.0,0.04806756477462751,3.571428571428571,23.809523809523807
13,MANABÍ,division,58,J58,Publishing activities,Actividades De Publicación.,Terciario,6,Servicios,125.91666666666633,0.0007345534731593849,46,0.0005084670822832382,15219.014095762996,6.022821576763489,241.0,0.00045281175431674276,88.09523809523809,40.476190476190474
13,MANABÍ,division,59,J59,"Motion picture, video and television programme production, sound recording and music publishing activities","Actividades De Producción De Películas Cinematográficas, Vídeos Y Programas De Televisión, Grabación De Sonido Y Edición De Música.",Terciario,6,Servicios,424.75000000000034,0.0024778418614780926,131,0.0014480258212848742,8544.981508205094,3.838480392156863,680.0,0.001277643124213216,36.904761904761905,26.190476190476193
13,MANABÍ,division,60,J60,Programming and broadcasting activities,Actividades De Programación Y Transmisión.,Terciario,6,Servicios,63.333333333333336,0.0003694643544679908,68,0.0007516469912013088,14406.039425827435,8.362262521588947,386.0,0.0007252503616857373,86.90476190476191,55.952380952380956
13,MANABÍ,division,61,J61,Telecommunications,Telecomunicaciones.,Terciario,6,Servicios,617.4166666666666,0.003601791318754399,407,0.004498828314984304,11832.581706149818,11.931453283613013,3218.0,0.006046258196644308,72.61904761904762,69.04761904761905
13,MANABÍ,division,62,J62,"Computer programming, consultancy and related activities","Programación Informática, Consultoría De Informática Y Actividades Conexas.",Terciario,6,Servicios,125.50000000000003,0.0007321227866168345,199,0.002199672812486183,17049.520516413446,6.275231798145615,2193.0,0.0041203990755876215,92.85714285714286,42.857142857142854
13,MANABÍ,division,63,J63,Information service activities,Actividades De Servicios De Información.,Terciario,6,Servicios,61.416666666666636,0.00035828319637224874,98,0.0010832559579077685,11326.401111380024,4.448535745047374,387.0,0.0007271292486331097,70.23809523809523,33.33333333333333
13,MANABÍ,division,64,K64,"Financial service activities, except insurance and pension funding","Actividades De Servicios Financieros, Excepto Las De Seguros Y Fondos De Pensiones.",Terciario,6,Servicios,1862.749999999999,0.010866627257135518,220,0.0024317990891807046,16159.60678567423,76.75695364238409,755.0,0.0014185596452661443,90.47619047619048,96.42857142857143
13,MANABÍ,division,65,K65,"Insurance, reinsurance and pension funding, except compulsory social security","Seguros, Reaseguros Y Fondos De Pensiones, Excepto Los Planes De Seguridad Social De Afiliación Obligatoria.",Terciario,6,Servicios,51.25000000000001,0.00029897444473396626,25,0.0002763408055887165,17344.31106562784,35.95448717948718,260.0,0.0004885106063168179,94.04761904761905,91.66666666666666
13,MANABÍ,division,66,K66,Activities auxiliary to financial service and insurance activities,Actividades Auxiliares De Las Actividades De Servicios Financieros.,Terciario,6,Servicios,439.33333333333366,0.0025629158904674327,81,0.0008953442101074413,13764.093237505527,9.025948103792416,1169.0,0.0021964188414783084,85.71428571428571,59.523809523809526
13,MANABÍ,division,68,L68,Real estate activities,Actividades Inmobiliarias.,Terciario,6,Servicios,3933.666666666666,0.022947625510930308,2074,0.022925233231639915,7589.735751892241,1.8804628017344398,19526.0,0.03668714653439303,25.0,8.333333333333332
13,MANABÍ,division,69,M69,Legal and accounting activities,Actividades Jurídicas Y De Contabilidad.,Terciario,6,Servicios,1425.7500000000002,0.008317323211306389,1352,0.014944510766237786,7768.48844477612,1.9753523203019046,16959.0,0.03186404374048814,27.380952380952383,9.523809523809524
13,MANABÍ,division,70,M70,Activities of head offices; management consultancy activities,Actividades De Oficinas Principales; Actividades De Consultoría De Gestión.,Terciario,6,Servicios,1131.6666666666665,0.0066017446495727815,870,0.009616660034487332,11919.538284879429,3.5269611984006306,5919.0,0.011121131841497097,73.80952380952381,19.047619047619047
13,MANABÍ,division,71,M71,Architectural and engineering activities; technical testing and analysis,Actividades De Arquitectura E Ingeniería; Ensayos Y Análisis Técnicos.,Terciario,6,Servicios,2629.666666666667,0.015340548907357787,1768,0.019542821771234026,7644.179473070765,2.792981326464907,13977.0,0.02626120286342371,26.190476190476193,15.476190476190476
13,MANABÍ,division,72,M72,Scientific research and development,Investigación Científica Y Desarrollo.,Terciario,6,Servicios,99.16666666666673,0.0005785033971275122,39,0.0004310916567183977,10941.028626654526,4.126878612716763,865.0,0.0016252372094771057,65.47619047619048,28.57142857142857
13,MANABÍ,division,73,M73,Advertising and market research,Publicidad Y Estudios De Mercado.,Terciario,6,Servicios,249.08333333333331,0.0014530644151379266,430,0.004753061856125923,10275.457471807376,4.229455365775057,3103.0,0.005830186197696484,55.952380952380956,30.952380952380953
13,MANABÍ,division,74,M74,"Other professional, scientific and technical activities","Otras Actividades Profesionales, Científicas Y Técnicas.",Terciario,6,Servicios,1771.25,0.010332848492390979,2668,0.02949109077242782,6704.875744250623,1.2115278448692293,28982.0,0.05445390150874622,9.523809523809524,2.380952380952381
