hs_code,export_value,import_value,national_export_share,year
281122,406444,2781970,1.1774907525582074e-05,2024
481810,405565,4070863,1.1749442409317628e-05,2024
630510,403062,1129248,1.1676929114653339e-05,2024
071320,402012,625893,1.1646510033791372e-05,2024
848330,395843,10624403,1.1467790691089018e-05,2024
721041,394726,1133427,1.1435430583162526e-05,2024
846789,394134,11536520,1.1418280015667017e-05,2024
400110,392902,1012617,1.138258829412231e-05,2024
690810,390434,5850021,1.1311088968820086e-05,2024
902620,382205,6052285,1.1072690286521874e-05,2024
080112,381532,0,1.1053193104217013e-05,2024
410719,381173,66381,1.1042792675617541e-05,2024
621420,378460,44548,1.096419556478086e-05,2024
842230,377628,20374750,1.09400920645169e-05,2024
120799,376933,239436,1.09199575300416e-05,2024
050690,375072,3582866,1.0866043330532913e-05,2024
901819,372760,12949240,1.0799063411530183e-05,2024
100490,371717,4568018,1.076884712454063e-05,2024
680291,367722,823606,1.0653109764499147e-05,2024
610520,367532,1844840,1.064760535939079e-05,2024
480511,366052,8552697,1.060472894065202e-05,2024
902780,365938,14016855,1.0601426297587006e-05,2024
540110,365918,2047142,1.0600846886522968e-05,2024
330590,365594,38151714,1.0591460427285561e-05,2024
730110,363865,239328,1.0541370340799522e-05,2024
940330,363673,1189448,1.0535807994584763e-05,2024
840219,362649,3552120,1.0506142148106044e-05,2024
283421,361752,6896687,1.0480155561883965e-05,2024
460219,360010,1013268,1.0429688858206303e-05,2024
870321,359081,28362965,1.0402775214281763e-05,2024
620213,357074,971392,1.0344631314005602e-05,2024
200979,357057,666430,1.034413881460117e-05,2024
900319,354703,1264417,1.0275942132363963e-05,2024
120242,353958,15317977,1.0254359070228566e-05,2024
842710,353473,13530693,1.0240308351925658e-05,2024
420222,353343,7308223,1.0236542180009415e-05,2024
842290,352783,10342597,1.0220318670216366e-05,2024
850164,352612,12881279,1.0215364705618845e-05,2024
870190,352282,17476418,1.0205804423062228e-05,2024
283322,349633,716527,1.0129061427630466e-05,2024
721622,348468,0,1.0095310733150284e-05,2024
890110,346656,938959,1.004281609074849e-05,2024
350790,344312,15656909,9.9749091140433e-06,2024
482390,343668,4882034,9.956252077781294e-06,2024
320720,343232,2562284,9.943620916585276e-06,2024
841830,343201,12190034,9.942722829436018e-06,2024
841810,342763,74439685,9.930033727133599e-06,2024
841480,340345,28165216,9.859982929491469e-06,2024
843880,339170,18807465,9.825942529479269e-06,2024
610510,338329,3884738,9.801578294236494e-06,2024
070700,338283,37696,9.800245648789207e-06,2024
854810,337443,12555981,9.775910384099634e-06,2024
320611,337411,16972692,9.774983326397174e-06,2024
902000,337121,4742033,9.766581865968632e-06,2024
170199,335397,61406608,9.716636632248602e-06,2024
610343,334218,1735233,9.682480350023593e-06,2024
030367,331703,0,9.609619408720882e-06,2024
730423,331521,3053966,9.604346768038143e-06,2024
392490,331219,17891962,9.595597660971176e-06,2024
521119,330533,125414,9.575723861474691e-06,2024
630499,329537,85849,9.546869190485626e-06,2024
321410,328343,9239802,9.512278349962589e-06,2024
621142,326886,887202,9.47006825394746e-06,2024
400400,325316,31037,9.42458448542052e-06,2024
871499,324413,1925989,9.39842407587923e-06,2024
284700,324323,6575370,9.39581672609106e-06,2024
843420,323373,869424,9.36829470054928e-06,2024
691190,323347,198542,9.367541466166033e-06,2024
292249,317022,11296973,9.184302717164185e-06,2024
080590,316573,0,9.171294938776544e-06,2024
852691,315758,23080470,9.147683937917018e-06,2024
870590,315039,2784823,9.126854110164871e-06,2024
591190,314327,2559102,9.106227076285137e-06,2024
640419,313454,14319406,9.080935783339902e-06,2024
853120,312877,3690915,9.064219774142422e-06,2024
300390,312289,2113710,9.04718508885972e-06,2024
180631,310791,7072427,9.003787200163314e-06,2024
051000,309712,0,8.972527973258493e-06,2024
610342,309315,1693628,8.96102666363735e-06,2024
310490,309005,5839208,8.95204579214477e-06,2024
848190,308174,9133734,8.927971262434013e-06,2024
401012,307753,1408012,8.915774659536024e-06,2024
700100,306072,11285,8.867075159603676e-06,2024
481820,305477,4357905,8.84983768044856e-06,2024
852910,303269,1411666,8.785870698978826e-06,2024
160561,302957,0,8.776831886379842e-06,2024
730810,300777,2698196,8.713676080399758e-06,2024
701990,299670,1765300,8.681605678005285e-06,2024
060110,298965,16156258,8.661181437997965e-06,2024
732010,298277,3145364,8.641249697395075e-06,2024
853669,296475,14401323,8.5890447605253e-06,2024
842890,295659,7412782,8.565404789112572e-06,2024
700721,294533,9350662,8.532783946207264e-06,2024
482190,294147,2020210,8.521601312671341e-06,2024
852869,294063,2758554,8.519167786202383e-06,2024
200911,293743,2846529,8.509897209177783e-06,2024
940510,292838,14838365,8.483678858530088e-06,2024
060313,292765,0,8.481564008146351e-06,2024
350699,292731,3216050,8.480579009337489e-06,2024
440929,290597,61731,8.418755848804691e-06,2024
401693,290410,10406031,8.413338355355941e-06,2024
480300,289255,34730558,8.379877366407777e-06,2024
852692,287276,1579715,8.32254464162127e-06,2024
392510,284973,921503,8.255825457597357e-06,2024
521112,283738,105264,8.220046824393044e-06,2024
711011,283705,0,8.219090796137382e-06,2024
320649,282363,9457569,8.180212313740468e-06,2024
200990,281641,295431,8.159295574328716e-06,2024
580632,279962,3364144,8.11065401550277e-06,2024
848390,278754,9174817,8.075657587234909e-06,2024
300410,278685,12542096,8.07365861906398e-06,2024
251020,278060,91651,8.05555202331281e-06,2024
190110,276548,26089208,8.011748546871577e-06,2024
842641,275740,3766943,7.988340339884464e-06,2024
010690,275297,116000,7.975506384816034e-06,2024
490110,275081,2604870,7.969248745324429e-06,2024
841989,275057,8881309,7.968553452047584e-06,2024
350510,273127,8230437,7.91264028436797e-06,2024
390512,272886,55737,7.905658381046318e-06,2024
903300,272766,1759019,7.902181914662094e-06,2024
261390,271836,40449,7.875239300184352e-06,2024
950590,271771,8437574,7.87335621422623e-06,2024
160412,270856,0,7.846848158046516e-06,2024
271500,268490,1324702,7.778303829170884e-06,2024
040120,268325,9819,7.773523687892576e-06,2024
902290,267791,4302869,7.758053412482774e-06,2024
903289,266771,10345204,7.728503448216865e-06,2024
760529,266607,3618377,7.723752277491757e-06,2024
701328,265988,2202350,7.705819505059799e-06,2024
840890,265090,15689633,7.679803948284517e-06,2024
292320,265030,30543978,7.678065715092403e-06,2024
620439,264344,421551,7.658191915595918e-06,2024
300190,264073,1389400,7.650340895678212e-06,2024
610442,263732,1570336,7.640461937036372e-06,2024
330129,262033,1227552,7.5912409671463905e-06,2024
843149,261242,36011516,7.568325259563709e-06,2024
610463,260749,3582228,7.554042776835186e-06,2024
392119,260442,4014185,7.54514881700221e-06,2024
847910,259753,2888924,7.52518810584612e-06,2024
843141,258895,3563855,7.5003313711989125e-06,2024
380850,256899,809558,7.442506147007975e-06,2024
293628,256892,8596167,7.442303353135561e-06,2024
160556,256701,1174,7.436769977474003e-06,2024
847790,255848,10387720,7.412058095592806e-06,2024
210210,255434,9715832,7.40006428656723e-06,2024
843049,254477,805248,7.3723394671530375e-06,2024
903033,254166,1296660,7.363329625107255e-06,2024
680790,251476,117447,7.285398836994217e-06,2024
040110,250312,0,7.2516771130672365e-06,2024
845190,249962,429478,7.2415374194465815e-06,2024
071420,247582,1336,7.1725875028261234e-06,2024
482110,247543,2070186,7.171457651251251e-06,2024
600622,245643,6010800,7.116413600167692e-06,2024
870390,244354,59899088,7.079070557090477e-06,2024
190540,244343,3206454,7.078751881005257e-06,2024
841290,243498,4257288,7.054271763549674e-06,2024
321000,241294,2134042,6.990420664292746e-06,2024
080810,241134,51890257,6.985785375780446e-06,2024
310430,241122,7856191,6.985437729142024e-06,2024
283524,238212,5243941,6.901133419324573e-06,2024
210420,237889,373780,6.891775930640368e-06,2024
030461,236877,0,6.862457730800073e-06,2024
722020,236272,944269,6.84493054611294e-06,2024
761490,235823,2230644,6.831922767725299e-06,2024
860799,235257,93558,6.815525434613038e-06,2024
160416,234787,66446,6.801909274608158e-06,2024
080119,234136,8912,6.783049444473739e-06,2024
711311,233760,1701692,6.772156516469834e-06,2024
620331,233617,324866,6.768013727361967e-06,2024
846693,232770,1413820,6.74347566879998e-06,2024
841840,232536,737360,6.736696559350742e-06,2024
844319,231774,4188865,6.714620997810915e-06,2024
620219,231621,116250,6.710188503171029e-06,2024
732599,230919,1290828,6.689851174823314e-06,2024
090421,229744,1331229,6.655810774811113e-06,2024
845610,229559,4175356,6.650451222468766e-06,2024
391733,229404,1295723,6.645960786722476e-06,2024
330610,228011,26964138,6.605604806112266e-06,2024
870850,227504,8409989,6.590916735638917e-06,2024
390319,226634,18064754,6.5657123543532875e-06,2024
851531,226171,1098827,6.552298988220821e-06,2024
842940,226028,3583057,6.548156199112953e-06,2024
400211,225537,4332473,6.533931657490833e-06,2024
843139,223907,9452565,6.48670965577178e-06,2024
854420,223346,3001669,6.470457175425529e-06,2024
391239,222618,8441883,6.449366612694565e-06,2024
392590,222581,31124093,6.448294702226096e-06,2024
070410,221662,0,6.421670763833575e-06,2024
841330,221126,13673290,6.406142547317371e-06,2024
846593,219528,1524437,6.359847603300778e-06,2024
310510,218643,5401785,6.33420866371712e-06,2024
091099,218531,272266,6.3309639617585104e-06,2024
110220,218318,4835389,6.324793233926512e-06,2024
901380,218158,1348012,6.320157945414212e-06,2024
560811,218081,15756527,6.317927212817668e-06,2024
560311,216636,11179961,6.276064763440961e-06,2024
330741,216470,1626132,6.27125565160945e-06,2024
200290,216407,12317783,6.269430506757733e-06,2024
830220,216089,1730510,6.260217870839537e-06,2024
300439,214709,19290286,6.220238507420952e-06,2024
600632,214055,20952972,6.201291765626927e-06,2024
030621,213480,0,6.18463369753585e-06,2024
721070,212813,18332156,6.1653103385502005e-06,2024
292310,212749,1330357,6.163456223145281e-06,2024
847950,211039,667150,6.113916577170078e-06,2024
440710,208280,3627016,6.03398682088611e-06,2024
847141,208168,8353729,6.0307421189275005e-06,2024
560749,208092,2029723,6.028540356884159e-06,2024
271490,208007,743332,6.026077859861999e-06,2024
551321,206828,733872,5.991921577636991e-06,2024
060240,206156,74181,5.9724533658853325e-06,2024
390940,205846,4428532,5.9634724943927515e-06,2024
250100,205787,6665129,5.961763231753841e-06,2024
842139,204994,9674441,5.9387895830647555e-06,2024
721499,204168,294892,5.914859906120008e-06,2024
160559,204136,24584,5.913932848417549e-06,2024
853530,203748,4014670,5.902692273775222e-06,2024
610130,203617,659814,5.898897131305777e-06,2024
844140,203467,352556,5.8945515483254956e-06,2024
847780,203295,11534842,5.889568613174773e-06,2024
870893,201799,22048545,5.846228665584771e-06,2024
901490,200637,492290,5.812564882764195e-06,2024
630690,200062,256247,5.795906814673118e-06,2024
310250,199390,1428529,5.7764386029214595e-06,2024
853690,198431,12979710,5.748655842400863e-06,2024
760719,195647,1643378,5.668001822286848e-06,2024
852351,195634,7801103,5.667625205095225e-06,2024
842951,194950,14563613,5.647809346705143e-06,2024
310420,194753,56838660,5.642102147724374e-06,2024
842611,194689,1903674,5.640248032319455e-06,2024
841899,194109,16623577,5.623445111462368e-06,2024
611530,193487,22841,5.605425427370803e-06,2024
220820,192759,261099,5.58433486463984e-06,2024
400122,192691,4262030,5.5823648670221125e-06,2024
030495,192492,0,5.576599726934939e-06,2024
081020,191935,0,5.560463128801496e-06,2024
293190,190675,8549210,5.523960231767136e-06,2024
071339,189605,15935,5.492961739841132e-06,2024
330749,189529,7476094,5.49075997779779e-06,2024
252220,188400,891338,5.458052223232875e-06,2024
330190,187660,932680,5.436614013863489e-06,2024
330720,187505,18345614,5.432123578117199e-06,2024
844399,187030,25974459,5.418362565346309e-06,2024
850132,185711,3250406,5.380150405673038e-06,2024
830140,185304,14349625,5.368359390519876e-06,2024
283650,185153,1838036,5.363984836986393e-06,2024
391729,184789,309251,5.3534395556209114e-06,2024
300510,184373,7474956,5.341387805488933e-06,2024
848130,183660,2781985,5.320731801055997e-06,2024
491191,182901,980968,5.2987431511757756e-06,2024
440320,182718,0,5.293441539939832e-06,2024
610822,182166,5124254,5.277449794572398e-06,2024
280440,180409,20554,5.226548532596708e-06,2024
121490,179656,190900,5.204733706035698e-06,2024
850213,178947,56936859,5.1841935838155695e-06,2024
620462,178914,12735484,5.183237555559908e-06,2024
210112,178695,2381912,5.176893004408698e-06,2024
850212,178093,26970385,5.15945273138117e-06,2024
030779,177935,0,5.154875383975274e-06,2024
190420,177606,161654,5.145344071971858e-06,2024
491199,176175,9256319,5.103887210339977e-06,2024
841440,175730,821393,5.090995314165144e-06,2024
902710,175098,2945611,5.072685924541561e-06,2024
732181,174938,275672,5.068050636029261e-06,2024
382200,174057,51945495,5.04252757865841e-06,2024
401130,173889,118109,5.0376605257204955e-06,2024
491110,173327,1491214,5.0213790748210434e-06,2024
880220,172531,1418586,4.998318514472352e-06,2024
420292,172529,13991534,4.998260573365949e-06,2024
844180,172420,4758457,4.995102783066945e-06,2024
732310,172401,810705,4.994552342556109e-06,2024
261790,172053,89347,4.984470590041857e-06,2024
848120,170427,3379211,4.9373644705356116e-06,2024
470720,168962,310264,4.894922610094868e-06,2024
420212,168303,27869318,4.875831015534833e-06,2024
382440,168045,4200576,4.86835661280875e-06,2024
732510,167717,607266,4.8588542713585355e-06,2024
846221,167563,1220680,4.854392806165447e-06,2024
340130,167091,4263003,4.840718705054163e-06,2024
550962,165880,101991,4.805635365126695e-06,2024
100590,165238,33881010,4.787036269971092e-06,2024
470321,163293,19119505,4.730688543993449e-06,2024
847410,162429,29403904,4.705657986027031e-06,2024
851680,162224,1355347,4.699719022620647e-06,2024
480810,161227,40174,4.67083538107838e-06,2024
481092,161057,21088227,4.665910387034061e-06,2024
284440,159664,1499848,4.625554406423852e-06,2024
620520,159027,8753744,4.607100164034259e-06,2024
850152,158951,7584697,4.604898401990917e-06,2024
970110,156759,127933,4.541394949372411e-06,2024
842959,156670,11767951,4.538816570137444e-06,2024
843820,156587,2204744,4.536412014221689e-06,2024
950510,156577,16093640,4.53612230868967e-06,2024
851690,156438,1553323,4.53209540179461e-06,2024
940540,156160,42769821,4.524041588004489e-06,2024
740329,156140,622752,4.523462176940451e-06,2024
721720,155819,1170769,4.51416262936265e-06,2024
731815,155720,13789769,4.511294544595665e-06,2024
790200,155529,0,4.505761168934107e-06,2024
902110,154670,16188786,4.4808754637336984e-06,2024
330491,154241,5426457,4.468447096410095e-06,2024
310540,154162,14458161,4.466158422707147e-06,2024
440131,153503,2397,4.447066828147112e-06,2024
871680,151766,4429590,4.396744977235459e-06,2024
842330,150438,2645188,4.3582720825833715e-06,2024
481159,150184,59945097,4.350913562070096e-06,2024
853180,148597,1598727,4.304937294138724e-06,2024
831120,147377,2422115,4.269593219232438e-06,2024
732620,146940,4768253,4.25693308748322e-06,2024
730669,146217,1640,4.235987377518266e-06,2024
210610,146188,7068848,4.235147231475412e-06,2024
902580,145667,4927457,4.220053573257236e-06,2024
090510,145614,78453,4.218518133937537e-06,2024
700312,145020,95791,4.201309625335624e-06,2024
841459,144702,11005510,4.192096989417428e-06,2024
732190,144420,11336740,4.1839272934145e-06,2024
841191,144254,367428,4.179118181582989e-06,2024
310560,143959,1909560,4.170571868388437e-06,2024
871200,143915,12182758,4.1692971640475545e-06,2024
731824,143534,946115,4.158259383277641e-06,2024
640199,143243,353945,4.149828952295895e-06,2024
730792,142755,2917363,4.135691322333382e-06,2024
720441,142698,10153,4.134040000800875e-06,2024
310221,142482,19615834,4.12778236130927e-06,2024
220890,142293,11681529,4.122306926754116e-06,2024
200410,142124,17063513,4.1174109032629995e-06,2024
481141,141601,20435107,4.10225930393842e-06,2024
841490,141583,13723675,4.101737833980787e-06,2024
382450,141352,573481,4.095045636191154e-06,2024
844190,140984,4392698,4.0843844726128646e-06,2024
611020,140393,7791027,4.067262875670557e-06,2024
903281,139306,777389,4.0357718843401215e-06,2024
030244,138670,0,4.01734661250373e-06,2024
843120,136630,3304247,3.958246683971909e-06,2024
391722,136596,1591641,3.957261685163045e-06,2024
761210,136551,52283,3.955958010268962e-06,2024
283330,136544,224761,3.955755216396548e-06,2024
253090,136051,1471226,3.941472733668025e-06,2024
847490,135778,25041570,3.933563772643914e-06,2024
030390,134912,24099,3.908475273571091e-06,2024
842240,134882,11820858,3.907606156975035e-06,2024
282749,133579,1395924,3.869857526152995e-06,2024
382410,133178,1147045,3.858240334319044e-06,2024
731441,133030,1927521,3.853952692445166e-06,2024
854140,132848,10541543,3.848680051762425e-06,2024
481190,132711,8729807,3.844711085973769e-06,2024
740610,129151,8817,3.7415759165751013e-06,2024
844316,128747,4968084,3.7298718130815445e-06,2024
846599,128641,2662938,3.726800934442146e-06,2024
390421,128294,5163401,3.7167481524810958e-06,2024
690490,128275,2295147,3.71619771197026e-06,2024
620463,128226,4223727,3.7147781548633686e-06,2024
850490,128098,4988865,3.7110699240535288e-06,2024
840810,127557,3159009,3.6953968547713154e-06,2024
090831,127545,76650,3.695049208132893e-06,2024
291822,127417,85276,3.6913409773230533e-06,2024
730690,126829,1562814,3.674306292040352e-06,2024
620299,126427,64735,3.662660129653199e-06,2024
570490,126215,419592,3.656518372374402e-06,2024
852359,126026,986364,3.651042937819248e-06,2024
390810,125820,2317389,3.645075003859662e-06,2024
851410,125518,991690,3.6363258967926964e-06,2024
610610,123846,1425558,3.587887131839165e-06,2024
300590,123710,6302474,3.58394713660371e-06,2024
850431,123024,3276287,3.564073337107225e-06,2024
845819,122355,692521,3.544692037015172e-06,2024
030459,122287,0,3.5427220393974448e-06,2024
130190,122112,965845,3.537652192587117e-06,2024
610332,121856,146153,3.5302357309674373e-06,2024
730629,121774,250086,3.527860145604884e-06,2024
903120,121241,1638503,3.5124188407482856e-06,2024
853110,121236,10147797,3.512273987982276e-06,2024
840290,120720,785819,3.4973251825301097e-06,2024
854239,120579,705754,3.493240334528646e-06,2024
852729,120333,178967,3.4861135784409847e-06,2024
848360,120270,5953735,3.484288433589267e-06,2024
060210,120097,1458338,3.479276527885343e-06,2024
721710,118273,337116,3.4264342388451265e-06,2024
340219,118122,2006705,3.4220596853116438e-06,2024
382000,118079,5412646,3.420813951523963e-06,2024
560290,118015,104560,3.418959836119043e-06,2024
842489,117595,6797991,3.4067922037742566e-06,2024
850433,117112,931404,3.392799426577752e-06,2024
390730,117029,3560978,3.3903948706619965e-06,2024
871639,116589,2030893,3.3776478272531722e-06,2024
902750,116561,13871774,3.37683665176352e-06,2024
200551,116551,56467,3.3765469462315013e-06,2024
620113,115860,563878,3.356528293969007e-06,2024
732020,115841,1607260,3.3559778534581713e-06,2024
081350,115658,61695,3.3506762422222284e-06,2024
381590,115396,4832001,3.3430859572833376e-06,2024
390599,115159,2149643,3.336219936174494e-06,2024
640110,115037,777257,3.3326855286838655e-06,2024
940171,114972,7195102,3.3308024427257435e-06,2024
040690,114939,2956269,3.329846414470082e-06,2024
820330,114296,224268,3.3112183487612774e-06,2024
090190,114238,45941,3.3095380566755687e-06,2024
080520,114236,715752,3.3094801155691653e-06,2024
760410,114135,1103161,3.3065540896957758e-06,2024
291560,114078,1099843,3.304902768163269e-06,2024
701959,113926,628540,3.3004992440765843e-06,2024
621149,113102,880679,3.276627508238241e-06,2024
731829,112782,1354757,3.2673569312136416e-06,2024
100640,112556,0,3.2608095861900183e-06,2024
620342,111373,13696859,3.2265374217522026e-06,2024
847160,111055,8542940,3.217324785834007e-06,2024
071010,111012,8462,3.2160790520463266e-06,2024
030349,110998,132042,3.2156734643015004e-06,2024
152200,110107,49786,3.1898607013986313e-06,2024
848790,109581,6943246,3.1746221904144463e-06,2024
870829,109567,30782068,3.17421660266962e-06,2024
842839,109257,7816811,3.1652357311770395e-06,2024
381121,109107,31853250,3.1608901481967585e-06,2024
853670,108041,4873477,3.130007538483562e-06,2024
380991,107867,9478921,3.1249666622264358e-06,2024
820559,107631,5502072,3.118129611670794e-06,2024
200600,107433,276453,3.112393442136823e-06,2024
841199,107133,3144700,3.103702276176261e-06,2024
847190,106744,4277806,3.0924327309807326e-06,2024
711790,105946,2421233,3.069314229525638e-06,2024
030493,105331,0,3.051497339306486e-06,2024
290949,105036,1299272,3.0429510261119336e-06,2024
210410,104620,2041399,3.030899275979954e-06,2024
847290,104593,15258467,3.030117071043504e-06,2024
560890,104453,1205789,3.0260611935952417e-06,2024
690710,104225,2047372,3.0194559074652145e-06,2024
847149,104155,13984348,3.0174279687410834e-06,2024
591120,104141,176331,3.0170223809962572e-06,2024
830242,103472,10177206,2.997641080904204e-06,2024
330790,103193,7573558,2.9895582965608816e-06,2024
300432,102874,13836927,2.980316690089484e-06,2024
100510,101953,12196067,2.953634810590559e-06,2024
903149,101863,2516944,2.9510274608023904e-06,2024
901820,101823,708851,2.9498686386743156e-06,2024
120241,101238,15699,2.9329208650512198e-06,2024
844110,100615,3476203,2.914872210406453e-06,2024
220860,100291,393556,2.905485751169046e-06,2024
732219,100076,55886,2.899257082230643e-06,2024
390930,99999,3807875,2.897026349634099e-06,2024
340399,99797,23979275,2.8911742978873206e-06,2024
441090,99300,229452,2.8767759329459898e-06,2024
401699,99252,9378027,2.8753853463923e-06,2024
391231,99116,2630988,2.871445351156845e-06,2024
650699,98967,1255267,2.8671287387297662e-06,2024
701310,98371,384412,2.8498622890214498e-06,2024
060220,98155,1575217,2.8436046495298454e-06,2024
730830,97886,3337902,2.8358115707185413e-06,2024
190300,97570,50937,2.8266568759067495e-06,2024
820600,97031,2064246,2.81104174773094e-06,2024
090932,96402,331973,2.7928192697669617e-06,2024
842490,96377,7026924,2.792095005936915e-06,2024
732619,95194,1626425,2.757822841499099e-06,2024
841340,95009,651401,2.752463289156753e-06,2024
391740,94715,8139408,2.7439459465154023e-06,2024
390799,94529,7090695,2.738557423619854e-06,2024
820900,94307,652752,2.732125960809038e-06,2024
630590,94154,23981,2.727693466169151e-06,2024
091011,94062,67761,2.725028175274579e-06,2024
870431,94035,26493792,2.7242459703381286e-06,2024
901812,93995,9233354,2.7230871482100534e-06,2024
283526,93936,17490178,2.721377885571143e-06,2024
391290,93270,974237,2.7020834971386954e-06,2024
701939,93161,1086133,2.6989257068396913e-06,2024
310559,93151,2479881,2.6986360013076728e-06,2024
700992,92868,5265247,2.6904373347515425e-06,2024
190230,92800,1996187,2.6884673371338153e-06,2024
841410,92689,1650215,2.6852516057284073e-06,2024
848210,92457,7768671,2.678530437385573e-06,2024
070190,92322,7124,2.67461941270332e-06,2024
320412,92148,2282592,2.669578536446194e-06,2024
030312,91831,3154340,2.6603948710812005e-06,2024
071290,91480,1409990,2.650226206907343e-06,2024
847720,91298,6042047,2.6449535662246022e-06,2024
081320,90966,1579042,2.6353353425615804e-06,2024
090122,89997,49178,2.607262876508965e-06,2024
283210,89836,12499704,2.6025986174434635e-06,2024
110812,89669,6147571,2.597760535058751e-06,2024
841221,89585,3421979,2.5953270085897934e-06,2024
030234,89577,5384,2.5950952441641788e-06,2024
620640,89427,5121777,2.5907496611838977e-06,2024
610462,89263,2499386,2.5859984904587904e-06,2024
840212,89112,256032,2.5816239369253077e-06,2024
842410,88828,2741715,2.5733962998159757e-06,2024
847529,88294,32404,2.5579260244061757e-06,2024
847420,87448,37646301,2.5334169363973908e-06,2024
852990,87115,37309205,2.5237697421811672e-06,2024
870840,86609,16450033,2.5091106422610197e-06,2024
902519,86406,4156340,2.5032296199610393e-06,2024
010129,86268,1063095,2.4992316836191806e-06,2024
610620,86190,2251100,2.4969719804694345e-06,2024
280421,86117,319319,2.494857130085698e-06,2024
030311,86035,0,2.4924815447231445e-06,2024
520929,85993,985922,2.491264781488666e-06,2024
590310,85795,6521283,2.485528611954695e-06,2024
847431,85719,1309754,2.4833268499113527e-06,2024
870870,85509,20108515,2.477243033738959e-06,2024
830130,85190,1128955,2.4680014272675617e-06,2024
854390,84936,1567001,2.460642906754286e-06,2024
030271,84928,0,2.460411142328671e-06,2024
130239,83613,3811921,2.422314864868208e-06,2024
330710,83325,260861,2.4139713455460684e-06,2024
902610,83274,4853838,2.412493847332773e-06,2024
091030,83167,310135,2.4093939981401727e-06,2024
847740,82833,670803,2.399717833370747e-06,2024
960621,82684,326861,2.395401220943668e-06,2024
620442,82675,1347562,2.395140485964851e-06,2024
220900,81975,963316,2.37486109872354e-06,2024
731210,81897,15199202,2.3726013955737937e-06,2024
848050,81257,654057,2.354060241524595e-06,2024
481890,80892,2577631,2.3434859896059115e-06,2024
600192,80776,23013654,2.3401254054344944e-06,2024
720429,80746,1508962,2.339256288838438e-06,2024
620291,80733,14276,2.3388796716468136e-06,2024
845720,80658,45224,2.336706880156673e-06,2024
903039,80443,1846429,2.3304782112182705e-06,2024
170191,79975,36896,2.316919992319794e-06,2024
293999,79521,132898,2.3037673611661438e-06,2024
853590,79305,4674732,2.297509721674539e-06,2024
841460,79268,3825347,2.2964378112060698e-06,2024
870880,79078,25449505,2.290933406097714e-06,2024
080711,79005,701095,2.2888185557139773e-06,2024
110429,78934,104345,2.286761646436644e-06,2024
960910,77933,7651773,2.257762122681569e-06,2024
844391,77875,4286788,2.256081830595861e-06,2024
842481,77771,16838539,2.2530688930628657e-06,2024
220850,77229,461481,2.2373668532274507e-06,2024
340490,77207,6560491,2.2367295010570094e-06,2024
681019,77024,1285417,2.2314278898210665e-06,2024
621490,76901,30712,2.227864511777236e-06,2024
761300,76834,746332,2.2259234847127107e-06,2024
620630,76687,2778847,2.2216648133920356e-06,2024
290943,76594,4733207,2.218970551944261e-06,2024
391721,76570,2228955,2.2182752586674165e-06,2024
611019,76469,31632,2.215349232794027e-06,2024
292130,76439,111699,2.214480116197971e-06,2024
630222,76301,775297,2.2104821798561124e-06,2024
711292,76159,1769,2.2063683613014464e-06,2024
902214,75647,14818257,2.1915354380620876e-06,2024
520512,75236,2503528,2.1796285406961176e-06,2024
220210,74975,7045991,2.172067226310429e-06,2024
851521,74787,2035836,2.166620762308477e-06,2024
760110,74573,2771815,2.160421063923276e-06,2024
720854,74490,2615548,2.1580165080075205e-06,2024
902139,74269,13983670,2.1516140157499066e-06,2024
853810,74039,6135444,2.1449507885134756e-06,2024
848280,73564,2055921,2.131189775742586e-06,2024
841360,73560,8024697,2.1310738935297787e-06,2024
330420,73245,11130299,2.1219481692711887e-06,2024
401213,73141,32003,2.1189352317381936e-06,2024
940429,72387,617978,2.0970914346239815e-06,2024
680223,71266,303483,2.064615444484682e-06,2024
480890,71229,521221,2.0635435340162126e-06,2024
442090,71117,158553,2.060298832057603e-06,2024
420229,71039,322234,2.0580391289078568e-06,2024
330125,70727,77300,2.0490003163088723e-06,2024
853890,70202,7679700,2.033790775877889e-06,2024
580137,69763,1532930,2.0210727030222666e-06,2024
901839,69350,31408904,2.009107864549893e-06,2024
390390,69304,5545052,2.007775219102607e-06,2024
551311,69227,1803896,2.0055444865060627e-06,2024
251830,69065,266596,2.0008512568873593e-06,2024
870210,68935,24885569,1.997085084971116e-06,2024
871491,68801,760350,1.993203030842065e-06,2024
630790,68719,8873519,1.9908274454795113e-06,2024
340319,68394,9633114,1.9814120156889028e-06,2024
081030,68248,0,1.977182314921429e-06,2024
020713,68127,0,1.9736768779840025e-06,2024
850134,68080,1164230,1.9723152619835144e-06,2024
731439,67973,249857,1.969215412790914e-06,2024
080720,67890,0,1.9668108568751586e-06,2024
610443,67375,1715481,1.951891021976194e-06,2024
870830,67160,27575590,1.945662353037791e-06,2024
731420,67024,263864,1.941722357802337e-06,2024
381190,66795,7571807,1.9350881011191075e-06,2024
820890,66754,2360186,1.933900308437831e-06,2024
620530,66543,3240135,1.9277875217122356e-06,2024
870892,66147,1128209,1.916315182644294e-06,2024
610210,66144,21098,1.9162282709846883e-06,2024
842691,66072,2802441,1.9141423911541534e-06,2024
841981,65850,5655876,1.907710928343338e-06,2024
440139,65785,107017,1.905827842385216e-06,2024
420299,65744,1582379,1.904640049703939e-06,2024
030729,65664,0,1.9023224054477893e-06,2024
