hs_code,export_value,import_value,national_export_share,year
080440,11544586,409580,0.0003344351117058207,2024
760820,11006181,2937703,0.0003188380572667986,2024
210390,10856429,20817322,0.0003144998915804613,2024
392321,10690438,31772546,0.0003096912983033043,2024
392330,10684999,13245699,0.0003095337359123647,2024
160529,10492641,0,0.00030396131701250045,2024
090111,10278418,56381977,0.00029775549092787894,2024
151790,10164836,2010490,0.00029446513397114006,2024
481930,10070966,3271568,0.0002917458139421823,2024
030636,9918755,223574,0.0002873364134848723,2024
392190,9818991,25362388,0.00028444635016998,2024
731021,9569652,22086856,0.00027722324868174837,2024
854470,9485434,18238523,0.00027478353744068344,2024
760120,9080447,26813394,0.00026305146904218003,2024
842129,8807688,12737526,0.00025514991357420845,2024
030357,8612132,0,0.0002494848518123797,2024
210690,8227203,154340816,0.00023833384361565354,2024
030342,8089316,53841033,0.0002343393951141845,2024
490199,8068492,25144277,0.0002337361446584157,2024
030481,7980263,6241797,0.00023118023875839532,2024
730630,7943503,4759393,0.00023011533831880348,2024
180620,7802796,3727405,0.00022603919723736572,2024
060290,7791605,5529869,0.00022571500515848998,2024
030231,7775405,0,0.00022524570735866985,2024
830990,7747148,43670142,0.0002244271303259836,2024
940161,7415762,8477587,0.00021482720929566295,2024
271012,7275516,1361279144,0.0002107644229232201,2024
340239,7273728,8953447,0.00021071262635123997,2024
441011,7093101,15354154,0.00020548004279024546,2024
650400,6950273,1063779,0.00020134245845983127,2024
691010,6860115,6560043,0.00019873067135883229,2024
070920,6753260,0,0.0001956351888650187,2024
030743,6727282,66753,0.00019488263218330715,2024
060314,6244536,10192,0.00018089796331466706,2024
850433,6232885,1064927,0.00018056044549579641,2024
690721,6231924,23209886,0.0001805326062868071,2024
390422,6146575,4694881,0.00017806013110675472,2024
610990,6104832,11607409,0.0001768508781402182,2024
151329,6043625,314536,0.00017507777255789777,2024
382319,6025048,494619,0.00017453961544510404,2024
151219,5996245,5945454,0.00017370522133842382,2024
890200,5733063,109068,0.00016608110198334592,2024
720720,5675418,51980,0.00016441118397898596,2024
720421,5599908,5600,0.00016222373478982436,2024
030474,5599759,0,0.000162219418408826,2024
030499,5567506,1780339,0.0001612850812521841,2024
350691,5544887,16924267,0.00016062983144143526,2024
481910,5513626,2620384,0.00015972423153278234,2024
940360,5410664,10030464,0.00015674152535592552,2024
071029,5392176,14077,0.0001562059464841308,2024
340231,5310011,7051488,0.00015382570860004307,2024
392010,5273070,35927910,0.00015275556477145323,2024
960630,5270458,11463,0.00015267989774348222,2024
392410,5248138,32600684,0.00015203330966373003,2024
820719,4982313,10261614,0.00014433262524168148,2024
030572,4951844,0,0.0001434499687810198,2024
740322,4680161,974673,0.00013557958395703627,2024
730890,4625471,31647853,0.0001339952693476435,2024
250810,4610392,3117326,0.0001335584457968109,2024
520942,4559138,4339911,0.00013207366867138,2024
482020,4494093,7440974,0.00013018938006710218,2024
030491,4420482,0,0.0001280569430089195,2024
081040,4404045,2636351,0.00012758077955610198,2024
190532,4296126,5691694,0.0001244544740463002,2024
030571,4276894,0,0.00012389734223851374,2024
722990,4262269,1196536,0.0001234736706136761,2024
220720,4255258,26647,0.00012327056895475397,2024
060490,4225332,83052,0.00012240364266108623,2024
390769,4203552,1150838,0.00012177269784132806,2024
030354,4185563,74015,0.00012125157450052779,2024
030199,4070954,0,0.00011793146638080029,2024
521149,4048849,4788840,0.00011729110663604572,2024
440349,4010863,0,0.00011619069020246748,2024
520922,3977284,4862887,0.00011521794015184031,2024
220299,3959544,15889021,0.00011470403009203727,2024
854442,3953859,12538691,0.0001145393413271004,2024
851762,3923596,114414054,0.0001136626524804364,2024
391723,3894771,3211164,0.00011282762105575645,2024
440729,3847104,95630,0.00011144675573328569,2024
170410,3785248,4279886,0.00010965484926997248,2024
650100,3780719,1948994,0.00010952364866902277,2024
711299,3747017,0,0.00010854733543139695,2024
901580,3728905,6578160,0.00010802264890359805,2024
680710,3721392,621064,0.00010780500480668146,2024
340120,3716866,1070766,0.00010767389111273172,2024
650200,3571226,19346,0.00010345484595434876,2024
392690,3529120,59932017,0.00010223507724081625,2024
390210,3525631,111745837,0.000102134004399855,2024
030353,3523457,0,0.00010207102579387914,2024
380892,3463156,91564454,0.00010032416612554866,2024
842952,3450110,95330678,9.994623655169351e-05,2024
843780,3448609,1441267,9.990275408271017e-05,2024
391990,3444538,31764207,9.978482128375538e-05,2024
030611,3442444,0,9.972416019777862e-05,2024
030239,3407522,0,9.871250478016636e-05,2024
392350,3393691,17056905,9.831183454131992e-05,2024
382499,3393070,65623869,9.829384479232682e-05,2024
020714,3360939,109335,9.736304185368357e-05,2024
843143,3310044,25489151,9.588866459924865e-05,2024
030439,3275535,7646,9.488897337863181e-05,2024
841370,3245881,43669244,9.402992665296106e-05,2024
850423,3230826,20307404,9.35937983581282e-05,2024
842121,3226315,18460135,9.34631191991783e-05,2024
350610,3115906,6219926,9.026468087940417e-05,2024
520912,3109524,688918,9.007980072147502e-05,2024
071410,3077765,0,8.915977425082764e-05,2024
051191,3061776,17279082,8.869658891000517e-05,2024
080610,3040636,24959013,8.808418425023988e-05,2024
481920,3004503,9475340,8.703744737364108e-05,2024
121190,2979952,2257641,8.632622945491366e-05,2024
030695,2928888,0,8.484695643948063e-05,2024
392329,2919724,21147859,8.458148452358237e-05,2024
140490,2902093,1147306,8.407073208477812e-05,2024
410799,2893475,31822,8.382107724287381e-05,2024
030471,2857512,340647,8.277926509627311e-05,2024
392062,2823105,8206673,8.178252871365513e-05,2024
090412,2797993,351035,8.105505918593395e-05,2024
071030,2750227,0,7.967132593246429e-05,2024
030366,2747912,0,7.960426269749e-05,2024
611030,2717012,6876016,7.870912059783308e-05,2024
180320,2715395,2525,7.866227772485102e-05,2024
090411,2704831,567746,7.835624920896833e-05,2024
410792,2700158,70782,7.82208770720202e-05,2024
890190,2667389,164783,7.727159191138404e-05,2024
848180,2662199,60853201,7.712124280144167e-05,2024
260800,2649991,0,7.676758924957721e-05,2024
847989,2645045,49124672,7.662430857563212e-05,2024
200559,2619322,14878,7.587913898891773e-05,2024
392310,2607363,9252359,7.553269871805051e-05,2024
521142,2603110,24308010,7.540949356109772e-05,2024
320890,2585512,16433440,7.489969709929311e-05,2024
030232,2549692,0,7.386202751969082e-05,2024
030359,2539253,1845553,7.355962012880674e-05,2024
030289,2531309,262144,7.332949039289493e-05,2024
482369,2461542,2155495,7.130841017066955e-05,2024
410712,2429974,44592,7.039391677902005e-05,2024
640411,2415568,15825210,6.997658936518e-05,2024
340111,2401960,15257073,6.958237921333109e-05,2024
310520,2384232,21431030,6.906881678152792e-05,2024
160411,2381560,34323,6.899141161355759e-05,2024
190219,2368515,5036751,6.861351100870244e-05,2024
350400,2353586,11527667,6.818103280786819e-05,2024
030299,2348476,0,6.803300121792492e-05,2024
180632,2340136,8385656,6.779139975801752e-05,2024
271600,2286833,323547093,6.624726515160935e-05,2024
901590,2280090,3581186,6.605192718468421e-05,2024
440719,2220303,0,6.431995758234803e-05,2024
710691,2211458,69056,6.406372677744624e-05,2024
830300,2204496,617484,6.386204459952353e-05,2024
841850,2174612,28698516,6.299633500385534e-05,2024
848071,2164019,7618135,6.268946638697294e-05,2024
841989,2148462,8902753,6.223879565414567e-05,2024
200520,2109064,633551,6.109747499258311e-05,2024
391590,2081717,2524276,6.030525974988674e-05,2024
730429,2060356,59788497,5.9686452941123915e-05,2024
070310,1994034,189544,5.7765170923860284e-05,2024
880790,1985420,1431369,5.7515631957955923e-05,2024
841381,1975749,5976705,5.7235472759063305e-05,2024
841869,1948749,27793624,5.645330975936308e-05,2024
880710,1922065,703678,5.568030096365936e-05,2024
151321,1900906,8145680,5.506734589289428e-05,2024
441113,1877974,6541042,5.4403028785148894e-05,2024
690722,1859961,36368321,5.388121018834889e-05,2024
630140,1852933,1465560,5.367761605642693e-05,2024
940350,1837985,6070208,5.3244587444592896e-05,2024
940180,1823647,3636150,5.282922992275209e-05,2024
030449,1819806,0,5.2717959993794735e-05,2024
070999,1808520,0,5.239101585992004e-05,2024
845012,1804601,3537953,5.227748634896356e-05,2024
030381,1774864,0,5.1416035196293725e-05,2024
320810,1755358,6204250,5.08509658825103e-05,2024
841950,1752142,7718122,5.075780157854601e-05,2024
610910,1738491,17063667,5.0362345759697576e-05,2024
850110,1704705,3574482,4.93835991260727e-05,2024
680221,1702744,1809497,4.9326790917094474e-05,2024
390230,1690523,23528925,4.897276076823016e-05,2024
721661,1688465,223955,4.891314256625301e-05,2024
151710,1681175,9400213,4.870195855633395e-05,2024
854460,1674134,39961706,4.849798782741213e-05,2024
721240,1635137,5163443,4.736828373484511e-05,2024
940340,1631565,930489,4.726480646688477e-05,2024
100850,1631111,249532,4.725165454088981e-05,2024
691490,1611127,1559760,4.6672738045111696e-05,2024
030484,1611121,0,4.667256423111176e-05,2024
847990,1607932,13510728,4.6580182090147164e-05,2024
260700,1575169,0,4.5631070743510934e-05,2024
851660,1567832,18993081,4.5418525190592395e-05,2024
761699,1566844,11901027,4.538990381860337e-05,2024
261900,1559299,28630,4.517133271368714e-05,2024
300450,1534678,19127254,4.44580869649605e-05,2024
841391,1510382,32356062,4.3754256141230264e-05,2024
721621,1506115,1480331,4.363064541827764e-05,2024
880720,1473645,518261,4.269002198863815e-05,2024
030445,1462143,0,4.2356820550765856e-05,2024
901890,1453535,66782460,4.210745539886143e-05,2024
903010,1452223,1986536,4.2069448070876e-05,2024
090121,1443269,4857866,4.1810059644975415e-05,2024
847330,1436701,23037099,4.161979125304834e-05,2024
070690,1433160,0,4.1517212024087654e-05,2024
540233,1422563,10045729,4.1210227531205316e-05,2024
840710,1419241,183108,4.11139925132422e-05,2024
841013,1419097,1889845,4.11098209772438e-05,2024
200819,1417564,3058105,4.106541150026082e-05,2024
570292,1413355,491700,4.0943480979307554e-05,2024
300420,1410526,42713699,4.086152767833896e-05,2024
732690,1409957,33001934,4.084504431734528e-05,2024
761510,1403383,14193552,4.065460211141827e-05,2024
010620,1373876,0,3.9799813828745886e-05,2024
700719,1369539,1936151,3.967417527579404e-05,2024
721420,1365625,7402956,3.956079060983749e-05,2024
392220,1364270,948201,3.952153761485254e-05,2024
330499,1363085,65393961,3.94872093498657e-05,2024
950300,1343572,107256150,3.892193725308235e-05,2024
030792,1306568,0,3.784996837749321e-05,2024
080550,1300436,240980,3.767233046956129e-05,2024
650500,1295978,9805011,3.754318666761079e-05,2024
210320,1289548,2037995,3.735691599768218e-05,2024
870322,1280317,273998304,3.708950315878467e-05,2024
391732,1274341,7428621,3.691638441485102e-05,2024
071090,1270335,480903,3.68003346008955e-05,2024
060315,1269464,0,3.677510260190517e-05,2024
850422,1257375,2307025,3.642489636103939e-05,2024
850720,1246061,11201250,3.6097141095165015e-05,2024
390120,1233737,88029425,3.574012713930185e-05,2024
340119,1221680,7373991,3.5390847906435715e-05,2024
220710,1210431,6194963,3.5064975625560614e-05,2024
320300,1205818,3992124,3.493134162861183e-05,2024
440723,1196029,0,3.464776408772052e-05,2024
440890,1176905,1103136,3.409376093193285e-05,2024
220840,1173567,1879010,3.399706240996991e-05,2024
293621,1168758,1064357,3.385775048902331e-05,2024
252329,1158335,718082,3.355580660213903e-05,2024
392112,1152796,5650924,3.339534731120053e-05,2024
110290,1150855,67252,3.333911848222208e-05,2024
853710,1150831,29805307,3.333842322622235e-05,2024
720211,1147389,180216,3.323871192826057e-05,2024
841350,1141565,5720174,3.306999647232523e-05,2024
200820,1129776,1818,3.272848093145612e-05,2024
441829,1129675,331161,3.272555506245724e-05,2024
380894,1129213,10297771,3.2712171384462375e-05,2024
030344,1128556,6821333,3.269313875146967e-05,2024
261610,1123749,4830,3.255388476852304e-05,2024
090422,1117896,581441,3.2384329211588024e-05,2024
281700,1116237,1737772,3.233626964060644e-05,2024
846222,1115882,172956,3.232598564561039e-05,2024
852721,1112695,559660,3.2233661442645774e-05,2024
730900,1110402,3835271,3.216723552567123e-05,2024
870324,1108355,20797999,3.210793598269396e-05,2024
902300,1108202,3981092,3.210350372569566e-05,2024
290410,1100984,652437,3.18944054837758e-05,2024
903090,1099543,1152172,3.1852661154791796e-05,2024
620240,1094330,2911970,3.170164575784968e-05,2024
330300,1086927,22465287,3.148718825093188e-05,2024
841182,1084297,7998418,3.1410999780961076e-05,2024
040320,1075227,14322,3.114825095106178e-05,2024
611710,1074736,584966,3.113402717206723e-05,2024
071360,1073921,0,3.111041743707628e-05,2024
340242,1073133,9609979,3.108758986508503e-05,2024
681381,1067264,5086795,3.091757080415019e-05,2024
640299,1048956,47319535,3.0387206352353464e-05,2024
940320,1045647,27362365,3.0291347931390206e-05,2024
840999,1040884,165437287,3.015336858444309e-05,2024
521132,1036485,814343,3.002593395349193e-05,2024
380992,1020841,12547098,2.9572742917665626e-05,2024
482010,1013746,3541443,2.93672078627444e-05,2024
850434,1013368,1539396,2.93562575807486e-05,2024
880211,1010253,5651462,2.9266019145783182e-05,2024
210220,988876,1805436,2.864674883302053e-05,2024
852589,986457,19957540,2.857667282204739e-05,2024
720449,977900,38327785,2.83287850891424e-05,2024
330210,970303,26921836,2.810870759622675e-05,2024
220110,968647,230715,2.8060734932245133e-05,2024
381600,967128,3718833,2.8016731021261998e-05,2024
902230,961842,1827525,2.786360088732069e-05,2024
611212,960816,454931,2.783387869333208e-05,2024
730799,959498,9450636,2.7795697551346716e-05,2024
630532,959486,307717,2.7795349923346847e-05,2024
380893,947403,58767469,2.7445317496481006e-05,2024
841780,946346,992926,2.741469726349274e-05,2024
391610,910451,281738,2.6374855008891282e-05,2024
180610,906068,139282,2.6247883881939948e-05,2024
760320,899929,36999,2.607004319100811e-05,2024
441234,885565,143138,2.565393247516759e-05,2024
121221,879013,113181,2.546412758724034e-05,2024
030614,870039,0,2.5204159781339975e-05,2024
330510,860731,24327619,2.4934516329443324e-05,2024
030431,856251,0,2.4804735209493063e-05,2024
850153,854833,11597498,2.476365716750881e-05,2024
071021,850998,562734,2.465256105255139e-05,2024
320910,849362,5506522,2.4605167768569554e-05,2024
030462,847893,1454717,2.4562612307585863e-05,2024
060120,844804,11091,2.447312706662016e-05,2024
300449,841018,6990755,2.4363450432662195e-05,2024
151211,838185,64901990,2.4281381255693652e-05,2024
391390,837396,5542384,2.425852471470241e-05,2024
281121,837013,944673,2.4247429587706662e-05,2024
740321,828886,123525,2.40119985247969e-05,2024
611011,826918,189754,2.3954987532818748e-05,2024
390690,819861,23628180,2.37505532998971e-05,2024
880529,819766,96744,2.3747801244898156e-05,2024
320120,815560,81678,2.3625957630944857e-05,2024
790310,815489,62433,2.3623900831945643e-05,2024
210500,811741,953184,2.3515325019987257e-05,2024
262019,804207,4147,2.329707257407091e-05,2024
790390,802446,9754,2.324605816509046e-05,2024
070390,799255,0,2.315361808612589e-05,2024
290613,798038,37111860,2.3118362813139403e-05,2024
560313,794444,3931769,2.3014248227179307e-05,2024
848340,793214,11794297,2.297861635719296e-05,2024
392390,792713,7012082,2.2964102888198526e-05,2024
170113,791020,170569,2.2915058371217324e-05,2024
293627,788667,4533758,2.2846894314243447e-05,2024
853720,788361,24598765,2.2838029800246845e-05,2024
081110,787532,130714,2.281401449925605e-05,2024
843069,785183,493234,2.274596631828213e-05,2024
200190,784232,1286207,2.271841679929269e-05,2024
854231,777438,6894205,2.2521601413368122e-05,2024
870340,775520,112571108,2.246603887138942e-05,2024
110100,772603,529963,2.2381536298421807e-05,2024
890400,768071,9221297,2.2250248790472126e-05,2024
310100,762621,7764730,2.2092367740532637e-05,2024
841934,761872,1466716,2.2070669959540953e-05,2024
030819,752129,0,2.1788424992649128e-05,2024
847130,750191,171657473,2.1732283070670648e-05,2024
392113,744765,2948925,2.157509727673089e-05,2024
030229,739595,0,2.1425327546788292e-05,2024
902690,739452,4663785,2.1421184979789882e-05,2024
902790,738111,8266183,2.138233755080477e-05,2024
620140,737867,3574081,2.137526911480748e-05,2024
620220,729861,132174,2.1143343300896368e-05,2024
721391,717874,18610480,2.079609189802946e-05,2024
852352,711169,5041249,2.0601854753103906e-05,2024
940389,710323,2341229,2.0577346979113298e-05,2024
380899,709796,9451687,2.056208031611915e-05,2024
151800,704858,4368300,2.041903139417398e-05,2024
851769,704147,7652447,2.0398434435181873e-05,2024
950829,702641,115476,2.0354807121198593e-05,2024
200710,700450,1854243,2.029133604222292e-05,2024
040610,691139,110765,2.00216056833263e-05,2024
761010,688277,773152,1.9938696405358074e-05,2024
850440,688200,69465499,1.993646579235893e-05,2024
841121,686195,2873881,1.987838294738119e-05,2024
550932,678655,1520981,1.9659956687464908e-05,2024
901850,678532,7201430,1.9656393500466274e-05,2024
262011,676958,0,1.961079629448375e-05,2024
382100,676255,3945040,1.9590431087491557e-05,2024
480411,676219,195069028,1.9589388203491957e-05,2024
090240,675675,69427,1.9573629067497997e-05,2024
300249,675233,11709917,1.9560824769502903e-05,2024
480525,674319,14081454,1.9534347103513053e-05,2024
731300,669984,293936,1.9408766488561184e-05,2024
230800,669418,1006926,1.9392370034567468e-05,2024
210230,665053,506149,1.926592034961593e-05,2024
841939,663775,1783122,1.922889796763012e-05,2024
847150,661129,27699674,1.91522459936595e-05,2024
540720,655327,1139473,1.898416785572392e-05,2024
521143,654344,37069,1.8955691328734833e-05,2024
721790,645880,924671,1.8710497712828808e-05,2024
842720,645581,14848349,1.870183598183213e-05,2024
847982,645403,8868919,1.8696679499834104e-05,2024
590390,645193,4039446,1.8690596009836437e-05,2024
200490,639598,213581,1.852851445489856e-05,2024
960200,638352,1556025,1.8492419080912393e-05,2024
560312,634611,5101982,1.838404605195393e-05,2024
150790,633084,17257756,1.8339810388970883e-05,2024
630120,624789,15522,1.8099512534062982e-05,2024
200110,622175,137977,1.8023787568092004e-05,2024
843041,620640,4555876,1.797932015310905e-05,2024
050800,617414,21157,1.7885866159144865e-05,2024
481940,612540,7328692,1.7744671253198982e-05,2024
030739,607692,0,1.760422954125281e-05,2024
110412,605005,12426388,1.752638983828264e-05,2024
620343,604306,3759272,1.7506140507290405e-05,2024
380891,602265,60590701,1.7447014778313065e-05,2024
340290,601111,36439810,1.7413584552325877e-05,2024
071022,600889,74184,1.7407153434328344e-05,2024
200969,593553,952605,1.7194636850409795e-05,2024
700729,589935,3046983,1.7089827008449964e-05,2024
470790,588507,6375425,1.704845927646582e-05,2024
300242,586784,17206246,1.699854568948495e-05,2024
903089,585093,919507,1.6949559110503724e-05,2024
721310,582934,89257,1.6887015039527698e-05,2024
030219,582809,0,1.6883393914529085e-05,2024
730840,582381,2710389,1.6870995182533836e-05,2024
190190,580306,2627611,1.6810884507556875e-05,2024
842199,579241,14595623,1.67800325225687e-05,2024
051199,578607,19524228,1.676166617657574e-05,2024
401519,577515,4505743,1.6730032028587865e-05,2024
262190,577370,8408,1.6725831523589472e-05,2024
310590,575432,44866977,1.6669689601610993e-05,2024
440910,568079,112565,1.645668054469263e-05,2024
842612,566205,605526,1.640239263871344e-05,2024
070960,565354,187302,1.6377740019722888e-05,2024
390750,564986,468219,1.6367079427726973e-05,2024
120710,561988,661277,1.628023036576026e-05,2024
300660,561223,14469286,1.6258069080768753e-05,2024
841720,560221,812224,1.622904214277988e-05,2024
030619,558609,0,1.6182344114797775e-05,2024
853650,555664,13872020,1.6097030409830475e-05,2024
551513,553994,349771,1.6048652179849018e-05,2024
611596,552433,2868250,1.600343157086635e-05,2024
081340,551711,231301,1.5982515952874365e-05,2024
200540,551472,15746,1.597559236187702e-05,2024
180200,550316,0,1.5942104197889853e-05,2024
610230,548660,813201,1.589413153390824e-05,2024
854370,546400,16132855,1.5828661593933333e-05,2024
210330,545071,410625,1.5790161792948088e-05,2024
010649,544749,0,1.5780833774951663e-05,2024
390110,544549,88038893,1.5775039974953886e-05,2024
110422,544125,1183912,1.576275711895859e-05,2024
310290,542010,13914617,1.5701487683982076e-05,2024
843699,541572,11201260,1.5688799261986937e-05,2024
081120,540621,156595,1.5661249742997497e-05,2024
210310,539875,377248,1.563963886900578e-05,2024
830910,539091,1635083,1.5616927173014486e-05,2024
844230,535966,654193,1.5526399048049182e-05,2024
190410,529965,8390039,1.535255607911581e-05,2024
441819,527148,2575,1.5270950406147087e-05,2024
854939,525697,45006,1.5228916387163198e-05,2024
090210,519063,170998,1.5036736041236855e-05,2024
611521,518944,143440,1.5033288730238176e-05,2024
330290,513730,32665753,1.4882244364296067e-05,2024
030355,511110,147019,1.4806345584325158e-05,2024
220300,503996,9045191,1.4600260118404144e-05,2024
391510,501615,158448,1.453128492943058e-05,2024
903180,500602,14473819,1.4501939332441827e-05,2024
190211,499077,413831,1.4457761607458759e-05,2024
190490,497467,409330,1.4411121517476635e-05,2024
030749,492655,0,1.4271722689530062e-05,2024
851779,491201,11447919,1.4229601763546206e-05,2024
940690,489990,6164033,1.4194520304559652e-05,2024
842911,488784,6782388,1.4159583690573042e-05,2024
611595,488696,978129,1.415703441857402e-05,2024
850790,487141,5456436,1.4111987623591284e-05,2024
681181,485841,3344596,1.4074327923605719e-05,2024
160540,483995,0,1.4020851149626214e-05,2024
940370,483634,5424447,1.4010393340630222e-05,2024
903190,482496,2059620,1.3977426618642858e-05,2024
701919,479622,319780,1.3894169712674767e-05,2024
300212,477732,27836268,1.3839418302695753e-05,2024
140190,474565,2513,1.3747673479730915e-05,2024
130219,473163,6341818,1.3707058941746482e-05,2024
030633,472784,0,1.369607969075069e-05,2024
847180,471815,3328600,1.3668008729761448e-05,2024
741300,471618,879619,1.3662301836763636e-05,2024
290723,470795,0,1.3638460349772774e-05,2024
731412,470577,104086,1.3632145107775194e-05,2024
441899,470557,366440,1.3631565727775415e-05,2024
850590,470132,874857,1.3619253902780134e-05,2024
900190,466851,240145,1.3524206613816564e-05,2024
490290,465682,504429,1.3490341852829543e-05,2024
860900,464652,27971431,1.346050378284098e-05,2024
360500,462329,76687,1.3393208795866771e-05,2024
721491,458799,308336,1.3290948225905965e-05,2024
901420,457750,745795,1.3260559744917612e-05,2024
850300,456526,29608698,1.3225101688931203e-05,2024
030699,456014,0,1.3210269560936886e-05,2024
843930,453029,1308935,1.3123797095970029e-05,2024
902730,451758,3861576,1.3086977496984141e-05,2024
151590,450651,1270149,1.3054908813996432e-05,2024
721012,450485,11309558,1.3050099959998275e-05,2024
851140,450265,7993705,1.3043726780000718e-05,2024
970390,450194,49021,1.3041669981001505e-05,2024
841990,450155,6085439,1.3040540190001939e-05,2024
621430,449184,298184,1.301241129101272e-05,2024
020890,445821,34734,1.291498854405006e-05,2024
220830,443581,12258750,1.285009798407493e-05,2024
030323,440179,0,1.2751545446112702e-05,2024
391910,439706,15111260,1.2737843109117953e-05,2024
842230,439064,20800301,1.2719245011125083e-05,2024
848310,435876,11959846,1.2626891839160479e-05,2024
220870,435419,4595293,1.2613653006165552e-05,2024
701990,434828,2322622,1.2596532327172115e-05,2024
390521,431334,2176018,1.2495314641210907e-05,2024
940490,430883,4021419,1.2482249622215915e-05,2024
731100,428957,2608776,1.24264553282373e-05,2024
620333,428514,1710293,1.2413622061242218e-05,2024
090300,426299,153784,1.2349455726266811e-05,2024
880693,423980,4341,1.228227661529256e-05,2024
