hs_code,export_value,import_value,national_export_share,year
392410,5278699,32728391,0.0001529268307212366,2024
960630,5278694,11487,0.0001529266858684701,2024
720421,5098678,0,0.00014771152274605792,2024
440333,5093554,0,0.00014756307763096125,2024
820712,4842055,10032701,0.00014027701244718013,2024
740322,4680282,981965,0.00013559035912857518,2024
030749,4663377,41595,0.00013510061192508006,2024
730890,4630765,31752153,0.00013415582424094026,2024
250810,4617061,3137497,0.00013375881177855062,2024
030559,4571004,4173,0.00013242451500532524,2024
441121,4523869,5062154,0.00013105898797564512,2024
482020,4514288,7451485,0.00013078142110450127,2024
520942,4483789,4266678,0.0001298978481994792,2024
690890,4420628,41184043,0.0001280680390826525,2024
081040,4411536,2641159,0.00012780463881207116,2024
480560,4340241,15772700,0.00012573918321472216,2024
220720,4258788,26820,0.00012337944473697661,2024
030374,4227824,74455,0.0001224824005246712,2024
521149,4110037,4828200,0.0001190700459634124,2024
030569,4080559,2782,0.00011821605199330716,2024
030199,4076514,0,0.00011809886610521856,2024
030799,4061687,25421,0.00011766931971147575,2024
520922,3978391,4880163,0.00011525618850400282,2024
220290,3963054,16512326,0.00011481186712807825,2024
440799,3923711,345543,0.00011367207864969265,2024
391723,3910689,3221323,0.00011329482410465193,2024
650100,3845079,2017086,0.00011139406610279951,2024
170410,3811079,4325227,0.00011040906729068273,2024
530511,3776930,79684,0.00010941975186612461,2024
680710,3723675,623815,0.00010787692505026346,2024
340120,3719208,1108157,0.0001077475135886833,2024
901580,3714561,6614315,0.00010761288742750957,2024
392690,3597392,65221069,0.00010421843666818865,2024
722990,3591628,1539561,0.00010405145039898155,2024
650200,3577923,19415,0.0001036544089660386,2024
030371,3563550,0,0.00010323801520349287,2024
390210,3537697,112231157,0.00010248903948909125,2024
690790,3533594,14273382,0.0001023701733089114,2024
030239,3501814,5390,0.00010144948912511518,2024
530519,3491874,73669,0.00010116152182533751,2024
380820,3472586,92750379,0.00010060273779333432,2024
391990,3454142,31911596,0.00010006840490831427,2024
480570,3454080,12142184,0.00010006660873400981,2024
842952,3451297,96154354,9.998598368418273e-05,2024
030611,3449141,0,9.99235231712732e-05,2024
843780,3448638,1462165,9.990895098296454e-05,2024
382390,3442587,74023619,9.973365016496104e-05,2024
392350,3401930,17229114,9.855579437954246e-05,2024
410439,3358811,112617,9.73066130919053e-05,2024
843143,3323130,25060826,9.627291477969533e-05,2024
841370,3240374,43913778,9.387542767100308e-05,2024
850423,3237821,20316945,9.380146584843443e-05,2024
060499,3225220,64250,9.343640790633197e-05,2024
151920,3190200,261607,9.24218591298517e-05,2024
520912,3176698,690921,9.203069871922813e-05,2024
020741,3133750,102212,9.078647139620485e-05,2024
350610,3121537,6287103,9.043265402878185e-05,2024
410431,3101887,475884,8.986338265648494e-05,2024
051191,3066061,17373732,8.882548361404683e-05,2024
080610,3056818,25034247,8.855770878991755e-05,2024
481920,3004787,9559117,8.705034193129261e-05,2024
392329,2927469,21462395,8.481039669143245e-05,2024
842121,2892717,17099364,8.380361202323591e-05,2024
847989,2871422,50572027,8.318668409076453e-05,2024
151919,2862364,234722,8.29242688189953e-05,2024
071410,2826180,0,8.187599831847666e-05,2024
392062,2825911,8222556,8.186820523963962e-05,2024
090412,2811312,352499,8.144526413204865e-05,2024
180320,2781435,2532,8.057971091117768e-05,2024
030378,2761491,0,8.000192219621129e-05,2024
071030,2754015,0,7.97853383397588e-05,2024
611030,2720048,6913659,7.880129555590083e-05,2024
090411,2716864,588815,7.870905331420142e-05,2024
848180,2683013,61350578,7.772837111452598e-05,2024
890190,2667783,165169,7.728714958780425e-05,2024
200559,2657768,14953,7.699700949652926e-05,2024
260800,2650564,0,7.67883056305737e-05,2024
441139,2639362,1048814,7.646377749253451e-05,2024
392310,2607621,9412394,7.55442231603169e-05,2024
320890,2588597,16596425,7.499308735438427e-05,2024
030232,2553221,0,7.396822506093005e-05,2024
121190,2540419,1941901,7.359734403761478e-05,2024
482360,2465014,2185142,7.141281946621285e-05,2024
340111,2405066,15298746,6.967609273713118e-05,2024
730420,2401557,63338785,6.957443506561007e-05,2024
310520,2398586,21618444,6.948836355176303e-05,2024
160411,2385255,34421,6.910215710575336e-05,2024
190219,2375643,5052102,6.88236921474573e-05,2024
521142,2370493,22043716,6.86744937979749e-05,2024
180632,2355977,8417141,6.825395724630762e-05,2024
350400,2354003,11748374,6.819676937409825e-05,2024
030211,2351686,0,6.812964460210783e-05,2024
901590,2296188,3502771,6.652183683520027e-05,2024
271600,2288934,323945097,6.631168444157982e-05,2024
391590,2281570,2528005,6.609834528709665e-05,2024
710691,2213460,69374,6.412516090200036e-05,2024
410410,2209298,101508,6.400458545917594e-05,2024
830300,2207376,619861,6.394890405573805e-05,2024
841850,2177273,28988896,6.307680348982183e-05,2024
854451,2160790,6902201,6.259928185981827e-05,2024
200520,2109515,637879,6.111381673948626e-05,2024
640411,2109084,13842151,6.110133043101503e-05,2024
847199,2103899,50625442,6.095111811216721e-05,2024
480529,2022748,6089378,5.8600128741517536e-05,2024
070310,1996907,189909,5.7851500673755485e-05,2024
880390,1989727,1404180,5.764349210107906e-05,2024
841869,1956288,28020487,5.66747457693622e-05,2024
880310,1924698,647627,5.5759565990692525e-05,2024
151321,1902467,8158999,5.511552162033464e-05,2024
940350,1856872,6101082,5.3794609242732734e-05,2024
630140,1855428,1469871,5.375277576377107e-05,2024
841381,1849133,6016695,5.3570406130762976e-05,2024
940180,1830204,3651900,5.302202252739361e-05,2024
845012,1810135,3547014,5.244061249326502e-05,2024
010600,1808875,243684,5.240410959611011e-05,2024
854441,1794159,5728200,5.1977778933783326e-05,2024
030375,1781235,0,5.160336350296576e-05,2024
320810,1756485,6254883,5.0886342308851336e-05,2024
841950,1753647,7842951,5.0804123878592887e-05,2024
610910,1750578,17169192,5.0715213250522694e-05,2024
140490,1711649,639345,4.958741858120228e-05,2024
850110,1705295,3587784,4.940333968554963e-05,2024
680221,1705165,1817966,4.939957351362095e-05,2024
721660,1695964,264081,4.913301545273017e-05,2024
390230,1691929,23688228,4.901611927017455e-05,2024
441219,1691330,323473,4.899876590874931e-05,2024
151710,1682252,9411750,4.873577122591413e-05,2024
854460,1681279,40069502,4.8707582877555615e-05,2024
070990,1667772,109969,4.831627761416557e-05,2024
560300,1660361,33452116,4.810157684367741e-05,2024
940340,1658563,937246,4.804948778884841e-05,2024
100890,1641718,301127,4.756147881855114e-05,2024
721240,1636638,5179745,4.7414308407799574e-05,2024
530521,1635629,34508,4.7385077119522344e-05,2024
691490,1612443,1569092,4.6713365870765296e-05,2024
847990,1594291,13815162,4.618749238730812e-05,2024
300450,1578386,19408009,4.572671573711055e-05,2024
260700,1575099,0,4.56314895284215e-05,2024
761690,1571212,12247980,4.551888098775391e-05,2024
851660,1569908,19099284,4.5481103386253904e-05,2024
847330,1565892,45357214,4.5364757644210934e-05,2024
261900,1560167,28719,4.5198901226582446e-05,2024
721621,1516595,1483965,4.3936596278301495e-05,2024
841391,1516070,32828253,4.392138673782028e-05,2024
901890,1477602,67784863,4.280694749357003e-05,2024
880320,1475354,542351,4.274182168975713e-05,2024
903010,1465950,1836251,4.246938260654695e-05,2024
090121,1446448,4867320,4.190439887613808e-05,2024
300420,1443368,43210599,4.1815169571981625e-05,2024
070690,1436106,0,4.1604785413934794e-05,2024
540233,1435054,10100982,4.1574308391865774e-05,2024
840710,1421911,183510,4.119354840987604e-05,2024
200819,1419581,3077245,4.1126047020692745e-05,2024
732690,1418140,33641495,4.108430045339097e-05,2024
570292,1413502,493243,4.094993502719692e-05,2024
761510,1411448,14242300,4.089042951072375e-05,2024
392220,1382663,951002,4.00565121340537e-05,2024
700719,1370324,1941869,3.969904447691521e-05,2024
330499,1366368,66405735,3.9584436968070085e-05,2024
870322,1293523,280951256,3.747407701310988e-05,2024
391732,1292447,7470626,3.744290469776172e-05,2024
210320,1290991,2046946,3.740072357216048e-05,2024
721420,1286635,6987452,3.727452784199634e-05,2024
850720,1284640,11173280,3.721673158816772e-05,2024
870324,1279510,46528827,3.706811264975128e-05,2024
441820,1275297,314437,3.694605970870869e-05,2024
030349,1274231,6833352,3.69151770988935e-05,2024
071090,1272061,492125,3.685231099823781e-05,2024
390120,1249583,88457132,3.620111090121543e-05,2024
880211,1244796,3905659,3.6062428862580046e-05,2024
290410,1235713,657972,3.579928932697838e-05,2024
720449,1223149,48695821,3.543530329534793e-05,2024
340119,1223145,7402298,3.543518741313474e-05,2024
220710,1214367,6208114,3.518088389628882e-05,2024
080530,1212805,224819,3.5135631892038045e-05,2024
320300,1210424,4021989,3.5066653004636576e-05,2024
851740,1209223,40043114,3.503185937012621e-05,2024
380840,1206161,10630071,3.494315153592911e-05,2024
650590,1202419,9084137,3.483474372548967e-05,2024
530490,1199901,25314,3.476179587228643e-05,2024
440890,1185415,1311733,3.4342128437218086e-05,2024
220840,1178260,1884715,3.4134844128374095e-05,2024
293621,1168795,1079622,3.386063784141276e-05,2024
720211,1164178,184995,3.372688079683797e-05,2024
090420,1162873,1917124,3.368907422478466e-05,2024
853710,1161250,27861304,3.364205501678273e-05,2024
252329,1159400,726067,3.358845949318226e-05,2024
392112,1153316,5550201,3.3412202646919954e-05,2024
902300,1132627,3903770,3.281283086974689e-05,2024
200820,1132043,1838,3.279591206662112e-05,2024
071390,1130578,702713,3.2753470206040204e-05,2024
261610,1123571,4845,3.255047353908425e-05,2024
330300,1119219,22636795,3.242439369113331e-05,2024
281700,1118667,1748924,3.240840194571306e-05,2024
730900,1115360,3865752,3.231259632595805e-05,2024
852721,1113689,565216,3.226418653139784e-05,2024
903090,1109701,1127016,3.2148651964847206e-05,2024
841350,1101703,5764597,3.191694547957338e-05,2024
340213,1088172,9682891,3.1524944922904196e-05,2024
841182,1086028,8023253,3.146283205663424e-05,2024
560110,1080077,2793729,3.129042829396051e-05,2024
040310,1076696,14967,3.119247885326149e-05,2024
611710,1076306,586801,3.118118033747544e-05,2024
846229,1068532,1010679,3.095596325614027e-05,2024
681310,1067967,5124495,3.093959489352715e-05,2024
440722,1058089,20371,3.065342376805393e-05,2024
441129,1050103,3675156,3.0422064929419674e-05,2024
640299,1049888,47504047,3.04158362604607e-05,2024
940320,1048387,27473315,3.0372351459961076e-05,2024
848071,1043573,7379101,3.0232887216386656e-05,2024
521132,1040738,816283,3.0150755697788096e-05,2024
380830,1038547,59849705,3.0087281215513158e-05,2024
840999,1032834,168014473,2.992177244452424e-05,2024
380992,1021538,12604680,2.959452107447509e-05,2024
482010,1017453,3555577,2.9476176364254588e-05,2024
300440,990042,11695275,2.868206452781538e-05,2024
210220,989279,1826261,2.8659959995649348e-05,2024
060410,988356,18222,2.8633220174955706e-05,2024
854380,978477,36122421,2.8347020078929186e-05,2024
902230,976052,1833973,2.827676648718262e-05,2024
220110,969896,238980,2.809842376108289e-05,2024
611212,963557,459797,2.7914779423729704e-05,2024
730799,962132,9497304,2.787349638528069e-05,2024
852520,954177,432214598,2.7643035633798663e-05,2024
330210,954072,26636417,2.763999372570242e-05,2024
841780,946469,840595,2.7419730608981127e-05,2024
391610,927513,283614,2.6870564800672725e-05,2024
521143,926874,2409836,2.685205261711559e-05,2024
180610,908820,143937,2.6329018247881577e-05,2024
760320,900172,37149,2.6078480902964345e-05,2024
381600,898911,3486038,2.604194903525613e-05,2024
030614,883885,0,2.560663750140711e-05,2024
121220,879367,358584,2.5475748541608766e-05,2024
151211,874364,64908659,2.5330808863461114e-05,2024
330510,861458,24546151,2.49569149026029e-05,2024
870323,859352,257899644,2.4895902917358256e-05,2024
850153,857534,11707774,2.4843234451463305e-05,2024
310100,854840,7875117,2.47651877808797e-05,2024
060120,853433,11993,2.4724426212390043e-05,2024
071021,852864,572747,2.4707941967563737e-05,2024
320910,849942,5540296,2.4623290010828287e-05,2024
850422,848025,2085095,2.456775346015688e-05,2024
391390,839126,5610789,2.430994450636196e-05,2024
854211,838623,7567518,2.429537231805329e-05,2024
530529,838023,17679,2.427798998607476e-05,2024
281121,837301,946642,2.425707324659393e-05,2024
711290,836701,0,2.4239690914615396e-05,2024
300210,831216,97599985,2.408078742977832e-05,2024
611010,830185,232774,2.4050918789328546e-05,2024
740321,828892,123763,2.401345986391481e-05,2024
848340,821104,11924042,2.3787837194833472e-05,2024
880520,820935,105151,2.3782941171326184e-05,2024
390690,820558,23915668,2.377201927273301e-05,2024
210500,816636,962106,2.365839676270001e-05,2024
790310,816416,62780,2.3652023240974544e-05,2024
320120,815685,82162,2.3630845766514033e-05,2024
262019,805614,4148,2.3339083324254385e-05,2024
790390,803164,9774,2.326810546867538e-05,2024
070390,800498,0,2.3190869973584105e-05,2024
290613,798307,37622773,2.312739549130917e-05,2024
293627,795075,4555597,2.303376266305148e-05,2024
392390,793758,7058010,2.2995608444358603e-05,2024
081110,791939,130984,2.2942911007910356e-05,2024
850434,787912,1546788,2.282624658978111e-05,2024
852530,776784,17946068,2.250386227268595e-05,2024
110100,773283,530695,2.2402436365591217e-05,2024
060291,770262,561451,2.231491632407931e-05,2024
890400,768078,9246628,2.2251644635677457e-05,2024
841931,762661,1251800,2.2094711148464615e-05,2024
160590,761543,430638,2.2062322069877952e-05,2024
392113,745452,2952685,2.1596156896767037e-05,2024
030229,743391,0,2.153644858642078e-05,2024
902790,739224,8370557,2.141572829082988e-05,2024
902690,739118,4700949,2.141265741218034e-05,2024
950800,731828,1672042,2.120146207864118e-05,2024
620293,723289,1949381,2.0954082524033383e-05,2024
722910,723181,202827,2.0950953704277248e-05,2024
200190,720954,1177967,2.0886436282083597e-05,2024
380890,720103,9644968,2.086178234122738e-05,2024
390511,719090,2233425,2.083243517073696e-05,2024
940380,713927,2430092,2.0682860204061698e-05,2024
480411,711221,196446861,2.060446588683852e-05,2024
200710,709558,1880021,2.055628785670469e-05,2024
847191,708581,37278464,2.0527983626132983e-05,2024
300290,707499,18496888,2.049663748746503e-05,2024
151800,704973,4383809,2.0423457869835414e-05,2024
853720,703949,23918359,2.0393792023258718e-05,2024
850440,692245,70010036,2.0054720667464166e-05,2024
040610,692084,112852,2.005005640838326e-05,2024
841121,689534,1919684,1.99761814974745e-05,2024
761010,689192,778290,1.996627356824674e-05,2024
847982,681605,9020788,1.9746473980378208e-05,2024
901850,680836,7170256,1.972419562489239e-05,2024
550932,679896,1579519,1.969696330479269e-05,2024
220890,678458,16638283,1.965530364915081e-05,2024
090240,678026,69696,1.9642788370126267e-05,2024
262011,677422,0,1.9625290155934547e-05,2024
731300,677087,294633,1.9615585020579866e-05,2024
382100,676341,4028061,1.9593972987819892e-05,2024
843069,667791,421925,1.9346274757125818e-05,2024
210230,665183,510787,1.9270719554125803e-05,2024
540720,658025,1147312,1.9063348333621923e-05,2024
030739,651468,0,1.887338841564987e-05,2024
590390,647919,4055529,1.8770571921996857e-05,2024
842720,646659,15084854,1.873406902484194e-05,2024
620211,641759,117093,1.8592113313683934e-05,2024
841939,640393,1816895,1.855253953787948e-05,2024
200490,640393,215735,1.855253953787948e-05,2024
960200,639068,1565935,1.8514153554760222e-05,2024
110230,637043,36538,1.845548818433268e-05,2024
940600,636370,6573469,1.8435991001963425e-05,2024
150790,633163,17278072,1.8343082437538174e-05,2024
630120,626324,15594,1.8144952823536215e-05,2024
200110,623025,138697,1.8049378968207587e-05,2024
620193,622959,3025087,1.804746691168995e-05,2024
640419,621610,16344591,1.800838563529155e-05,2024
843041,621245,4571714,1.7997811383337946e-05,2024
050800,618258,21221,1.7911276340638156e-05,2024
380810,618163,63416541,1.7908524138074887e-05,2024
080110,617970,1245725,1.790293282128846e-05,2024
340290,616572,36604504,1.786243198777848e-05,2024
481940,613036,7358837,1.7759992111318338e-05,2024
230890,607872,916725,1.7610388174089778e-05,2024
110412,606838,12459266,1.7580432621980108e-05,2024
620343,605964,3801466,1.7555112358398048e-05,2024
071022,602268,75200,1.744803719341029e-05,2024
200960,594364,1091262,1.721905394014644e-05,2024
842199,594290,15149805,1.721691011920242e-05,2024
401519,593462,10992549,1.7192922501072046e-05,2024
700729,590662,3055779,1.71118049518389e-05,2024
730840,590527,2729554,1.710789392714373e-05,2024
470790,589048,6436207,1.706504647881665e-05,2024
903089,587286,967932,1.7014000363906364e-05,2024
030219,583605,0,1.690735975721807e-05,2024
190190,581112,2454511,1.6835136167847276e-05,2024
310590,578513,45188577,1.6759841699826936e-05,2024
262100,578500,8458,1.6759465082634066e-05,2024
847193,574967,53617639,1.6657112117833816e-05,2024
070960,571041,187882,1.6543373725587624e-05,2024
611593,570975,3613360,1.6541461669069984e-05,2024
440910,570905,113155,1.6539433730339156e-05,2024
842612,567224,606224,1.6432793123650866e-05,2024
390750,565464,470098,1.6381804949847172e-05,2024
300239,564023,16975608,1.63400583825454e-05,2024
841720,563933,574909,1.633745103274862e-05,2024
300660,562425,14910509,1.6293763438375914e-05,2024
180200,559584,0,1.6211458096457565e-05,2024
030619,559432,0,1.6207054572356338e-05,2024
853650,557783,14004933,1.6159282129968675e-05,2024
847120,556517,92369200,1.6122605409493973e-05,2024
551513,554346,354613,1.6059710338284985e-05,2024
081340,553846,231780,1.604522506163621e-05,2024
610230,549181,817816,1.591007743050313e-05,2024
210330,545512,415200,1.5803784470454407e-05,2024
110422,544851,1187037,1.5784634934724728e-05,2024
390110,544700,88580764,1.5780260381176796e-05,2024
843699,542015,11172405,1.570247444557287e-05,2024
081120,541405,156957,1.568480240806136e-05,2024
210310,541242,379399,1.568008020787386e-05,2024
160540,540571,0,1.56606409666112e-05,2024
830910,539096,1640096,1.5617909400497313e-05,2024
190410,532789,8450548,1.543519212084965e-05,2024
441810,531157,2659,1.5387912177868044e-05,2024
051199,530183,18466296,1.535969485895623e-05,2024
090210,519760,173842,1.5057734781935839e-05,2024
611511,519242,139465,1.5042728035327707e-05,2024
330290,515453,33146132,1.493295860888328e-05,2024
220300,504783,9216197,1.4623842805198397e-05,2024
903180,504021,14634391,1.4601767243585662e-05,2024
391510,501765,158715,1.4536409675346384e-05,2024
190211,499799,415744,1.4479453567563395e-05,2024
190490,498961,410566,1.4455176243900047e-05,2024
611592,497142,1290643,1.4402478807451799e-05,2024
530599,494823,10453,1.4335296094354775e-05,2024
721310,493682,75800,1.4302240693042267e-05,2024
441890,490859,908719,1.4220456821083276e-05,2024
850790,490046,5474532,1.4196903761252367e-05,2024
681110,489729,3349057,1.4187720095857043e-05,2024
842911,489130,6809668,1.4170366734431809e-05,2024
701931,488056,1239340,1.4139252360190238e-05,2024
940370,485043,5453167,1.4051964083104712e-05,2024
870899,478635,126001271,1.3866320777573995e-05,2024
140190,474569,2520,1.3748526507866147e-05,2024
030624,473424,0,1.371535522434045e-05,2024
140410,473071,175320,1.3705128619026415e-05,2024
903190,472412,2056800,1.3686037024403328e-05,2024
741300,472252,880891,1.368140173587572e-05,2024
290723,471428,0,1.3657529999958536e-05,2024
731411,470581,755857,1.3632991941315509e-05,2024
852990,470326,38896173,1.3625604450224633e-05,2024
900190,467790,243364,1.355213512706204e-05,2024
490290,466321,505474,1.3509577384267935e-05,2024
860900,465542,28082487,1.3487009323249143e-05,2024
360500,462981,77700,1.341281573625411e-05,2024
940490,460320,4941809,1.3335725093929323e-05,2024
901420,458613,765778,1.3286272359450402e-05,2024
902730,457839,3589085,1.3263849151198096e-05,2024
850300,457477,29861093,1.3253361810904382e-05,2024
030562,455438,2720,1.3194290852730673e-05,2024
851140,453433,8067943,1.313620489336908e-05,2024
843930,453356,1290943,1.3133974160765168e-05,2024
220830,452061,12665674,1.3096457294244838e-05,2024
841990,450925,6162652,1.3063546745698818e-05,2024
970300,450824,51151,1.3060620719815766e-05,2024
721012,450489,11383350,1.3050915584461085e-05,2024
621430,449830,299069,1.3031823989837998e-05,2024
721331,448678,11660114,1.2998449912439218e-05,2024
721440,445673,383293,1.2911393399780073e-05,2024
901819,445123,30579821,1.289545959546642e-05,2024
391910,440604,15183054,1.276454166511478e-05,2024
200540,439557,23293,1.2734209495812244e-05,2024
848310,434498,12113892,1.2587647466679926e-05,2024
940390,433162,5218208,1.2548942807474395e-05,2024
731100,430539,2639166,1.2472953046174916e-05,2024
620333,429617,1716257,1.2446242196034572e-05,2024
090300,428411,153923,1.2411303708757725e-05,2024
130219,422915,5264168,1.2252081547834377e-05,2024
550931,421615,48737,1.2214419828547557e-05,2024
030791,416255,0,1.2059137662872678e-05,2024
730729,415612,2308871,1.2040509597102351e-05,2024
481810,414555,4074874,1.2009887722266838e-05,2024
121110,412642,315882,1.195446705380862e-05,2024
030629,410650,0,1.1896757711639896e-05,2024
841229,408631,3309062,1.1838266164532137e-05,2024
281122,406447,2795730,1.1774994476130283e-05,2024
630510,403069,1131770,1.167713194709115e-05,2024
846789,402217,11583148,1.1652449035681637e-05,2024
071320,402062,629180,1.1647958599920515e-05,2024
850590,399036,766269,1.1560293705642123e-05,2024
848330,396350,10722850,1.1482478799484895e-05,2024
721041,394957,1134487,1.1442122818741405e-05,2024
400110,393132,1017738,1.1389251558973373e-05,2024
690810,390548,5858053,1.1314391649252497e-05,2024
080590,387358,16540,1.1221975584233305e-05,2024
480522,386483,13801191,1.1196626350097946e-05,2024
902620,382319,6085653,1.1075992966166939e-05,2024
852810,378709,102830690,1.0971409268762774e-05,2024
621420,378690,44585,1.097085882825012e-05,2024
842230,378638,20416113,1.0969352359478647e-05,2024
050690,375278,3586364,1.0872011300398871e-05,2024
020890,373687,29166,1.0825919150102466e-05,2024
100400,372061,4618566,1.0778813030440646e-05,2024
