id_code,id_name,id_abbr,region,year,gva_real,cagr,population,gva_per_capita,share_primario,share_secundario,share_terciario
22,ORELLANA,ORE,Amazonia,2011,8288.683452886735,,141565,58550.372287548016,,,
22,ORELLANA,ORE,Amazonia,2012,9746.788591288523,,146050,66735.97118307787,,,
22,ORELLANA,ORE,Amazonia,2013,10105.960715826364,,150562,67121.589217906,,,
22,ORELLANA,ORE,Amazonia,2014,9875.897578493767,,155007,63712.5909055318,,,
22,ORELLANA,ORE,Amazonia,2015,3980.8695309256423,,159355,24981.139788055865,,,
22,ORELLANA,ORE,Amazonia,2016,3104.3926282411308,,163582,18977.593061835232,,,
22,ORELLANA,ORE,Amazonia,2017,4792.75477142815,,167616,28593.65914607287,,,
22,ORELLANA,ORE,Amazonia,2018,5376.224,-4.742667878909879,171519,31344.772299278797,87.84805636818704,1.8715399507163393,10.28040368109662
22,ORELLANA,ORE,Amazonia,2019,5404.450324524289,1.1176996190086719,175338,30823.04078137248,87.97103687030821,2.0620433245543435,9.96691980513744
22,ORELLANA,ORE,Amazonia,2020,3368.9002339288118,-1.1998821123959447,179067,18813.62972478911,83.31708747243648,2.672334057494898,14.010578470068621
22,ORELLANA,ORE,Amazonia,2021,5236.030593517787,-4.489380469502791,182673,28663.407255137798,88.97041851340731,1.878216942123865,9.151364544468828
22,ORELLANA,ORE,Amazonia,2022,6902.185405062144,-3.392129880066086,186166,37075.43485417393,91.4493872469954,1.5676134727305846,6.982999280274024
22,ORELLANA,ORE,Amazonia,2023,5487.073374235592,-5.924547443582695,189568,28945.145669288027,87.88816132460953,2.123337118312026,9.988501557078452
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2008,1072.9656499043656,,394740,2718.1579011611834,,,
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2009,1071.9972258737814,,404760,2648.4761979290975,,,
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2010,1161.2486124796537,,415122,2797.367069149922,,,
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2011,1234.990290120177,,426014,2898.9429692925046,,,
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2012,1482.217826768645,,437329,3389.2511742158536,,,
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2013,1468.549877343017,,448690,3272.97215748739,,,
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2014,1448.7189077951662,,459607,3152.081904312089,,,
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2015,1588.0999942283177,,469484,3382.6498756684314,,,
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2016,1624.6633262080713,,478160,3397.739932675404,,,
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2017,1747.3118926594693,,485919,3595.891275417239,,,
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2018,1806.04412,5.345079129565655,492964,3663.643024642773,14.98212347104787,20.964511099540577,64.05336542941154
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2019,1770.2122228077187,5.143678601911739,499418,3544.55030216716,11.267405970583217,21.64201060960222,67.09058341981455
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2020,1686.8656530826054,3.8043441217000984,504662,3342.5652279795295,15.378476800575527,19.838236869104588,64.7832863303199
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2021,1727.305983873517,3.4119133107416877,509041,3393.255128513257,16.196455741381634,18.69815153756403,65.10539272105433
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2022,1817.176514647555,2.0583419132442105,513692,3537.482605622737,16.57922835142151,18.161628941152834,65.25914270742565
23,SANTO DOMINGO DE LOS TSACHILAS,SDT,Costa,2023,1887.6130670676691,2.5421519665137504,518576,3639.993110108584,19.299261103442582,17.814093840224235,62.88664505633318
24,SANTA ELENA,SEL,Costa,2008,1042.8268109860585,,292376,3566.731917072737,,,
24,SANTA ELENA,SEL,Costa,2009,984.0826988249382,,301557,3263.338933683974,,,
24,SANTA ELENA,SEL,Costa,2010,944.4761759740892,,311046,3036.451765893434,,,
24,SANTA ELENA,SEL,Costa,2011,1001.494416911388,,320505,3124.738824390846,,,
24,SANTA ELENA,SEL,Costa,2012,1690.0278046338524,,329385,5130.85843202894,,,
24,SANTA ELENA,SEL,Costa,2013,1479.5688882336658,,337959,4377.9537998208825,,,
24,SANTA ELENA,SEL,Costa,2014,1626.1263839578057,,346630,4691.245373908218,,,
24,SANTA ELENA,SEL,Costa,2015,1219.0820831689032,,355363,3430.526203259493,,,
24,SANTA ELENA,SEL,Costa,2016,1060.721505423086,,364118,2913.1257049173237,,,
24,SANTA ELENA,SEL,Costa,2017,1301.7894013599655,,372604,3493.7612085752316,,,
24,SANTA ELENA,SEL,Costa,2018,1577.5863900000004,4.226486120399908,380264,4148.6609040035355,27.088792265759853,33.85775215771226,39.05345557652789
24,SANTA ELENA,SEL,Costa,2019,1352.7886105123084,3.2333056470013055,386955,3495.9843147454053,25.986575896403934,28.432488714033987,45.58093538956208
24,SANTA ELENA,SEL,Costa,2020,967.9026342511751,0.24531074662741403,392510,2465.931146343214,13.523111703649992,28.71022662316442,57.766661673185595
24,SANTA ELENA,SEL,Costa,2021,1111.2269322793143,1.0451382910275253,396709,2801.113491953332,15.377611471340016,31.322315095935092,53.30007343272489
24,SANTA ELENA,SEL,Costa,2022,1143.0357430100698,-3.835097385183095,399185,2863.423583075691,16.54331662402998,25.711854425180135,57.74482895078988
24,SANTA ELENA,SEL,Costa,2023,1147.2903077694236,-2.5114045498832005,400829,2862.2936658011863,14.9235689774116,24.842730865796067,60.233700156792324
99,ECUADOR,ECU,Nacional,2008,77727.07120051485,,14359090,5413.091721029316,,,
99,ECUADOR,ECU,Nacional,2009,71688.78699013071,,14616393,4904.683870372855,,,
99,ECUADOR,ECU,Nacional,2010,79837.96665696653,,14883661,5364.134983789709,,,
99,ECUADOR,ECU,Nacional,2011,88714.79547263402,,15160587,5851.672858882972,,,
99,ECUADOR,ECU,Nacional,2012,93641.04695518296,,15440550,6064.61861495756,,,
99,ECUADOR,ECU,Nacional,2013,100343.8242366804,,15717514,6384.20454002334,,,
99,ECUADOR,ECU,Nacional,2014,103102.3581604717,,15994366,6446.167241669455,,,
99,ECUADOR,ECU,Nacional,2015,92178.9840300953,,16269171,5665.868533196639,,,
99,ECUADOR,ECU,Nacional,2016,92041.84488916007,,16532265,5567.40681867609,,,
99,ECUADOR,ECU,Nacional,2017,98906.94754972208,,16792803,5889.8414725476205,,,
99,ECUADOR,ECU,Nacional,2018,101468.14894,2.7012532848222914,17077883,5941.494559952191,16.457008622355186,21.315230657049966,62.22776072059485
99,ECUADOR,ECU,Nacional,2019,101072.07732907521,3.494672832298984,17356880,5823.170830764239,16.12781166830639,20.5565770653794,63.31561126631421
99,ECUADOR,ECU,Nacional,2020,90719.27606393554,1.2859045127193935,17526455,5176.1337968194675,14.663563944809333,19.88393939220906,65.4524966629816
99,ECUADOR,ECU,Nacional,2021,99700.74860100131,1.174306536854841,17614396,5660.185486973343,17.576940662282322,20.15877084059938,62.2642884971183
99,ECUADOR,ECU,Nacional,2022,105571.57396762406,1.2064225305522092,17715301,5959.34407028275,18.836227191335375,20.01301072526751,61.15076208339711
99,ECUADOR,ECU,Nacional,2023,107533.57739147868,0.6944060503255578,17834831,6029.413869493839,17.3440067824512,20.420044051117713,62.23594916643109
