id_code,id_name,id_abbr,region,year,ciiu_code,ciiu_name,sector,gva_real,ciiu_share,total_gva
07,EL ORO,ORO,Costa,2020,M-N,Act. Profesionales y servicios admin.,Terciario,139.7147314976494,4.313558044767837,3238.9672295500336
07,EL ORO,ORO,Costa,2021,M-N,Act. Profesionales y servicios admin.,Terciario,150.0311633201581,4.204126362879692,3568.6644589196308
07,EL ORO,ORO,Costa,2022,M-N,Act. Profesionales y servicios admin.,Terciario,163.25220325501226,4.472892308278156,3649.8129622498413
07,EL ORO,ORO,Costa,2023,M-N,Act. Profesionales y servicios admin.,Terciario,159.55909614035087,4.22087881502004,3780.234001804511
07,EL ORO,ORO,Costa,2018,O,Admin. Publica,Terciario,295.60856,8.799451084941943,3359.39773
07,EL ORO,ORO,Costa,2019,O,Admin. Publica,Terciario,293.722664324684,8.675803829382732,3385.538332827678
07,EL ORO,ORO,Costa,2020,O,Admin. Publica,Terciario,314.32101050369374,9.704359081995408,3238.9672295500336
07,EL ORO,ORO,Costa,2021,O,Admin. Publica,Terciario,268.31890065876155,7.51874836503939,3568.6644589196308
07,EL ORO,ORO,Costa,2022,O,Admin. Publica,Terciario,303.3553086891046,8.311530257213738,3649.8129622498413
07,EL ORO,ORO,Costa,2023,O,Admin. Publica,Terciario,297.8744090225564,7.879787570831984,3780.234001804511
07,EL ORO,ORO,Costa,2018,P,Educación,Terciario,177.19418,5.274581762606596,3359.39773
07,EL ORO,ORO,Costa,2019,P,Educación,Terciario,178.29494717232203,5.266369175132217,3385.538332827678
07,EL ORO,ORO,Costa,2020,P,Educación,Terciario,164.29881853593017,5.0725681024798455,3238.9672295500336
07,EL ORO,ORO,Costa,2021,P,Educación,Terciario,161.87199283267458,4.535926386356854,3568.6644589196308
07,EL ORO,ORO,Costa,2022,P,Educación,Terciario,135.38872376666967,3.7094701883904886,3649.8129622498413
07,EL ORO,ORO,Costa,2023,P,Educación,Terciario,152.17113904761902,4.025442313226627,3780.234001804511
07,EL ORO,ORO,Costa,2018,Q,Salud,Terciario,91.30836,2.7179979073213216,3359.39773
07,EL ORO,ORO,Costa,2019,Q,Salud,Terciario,106.9333793213573,3.1585339998807256,3385.538332827678
07,EL ORO,ORO,Costa,2020,Q,Salud,Terciario,125.87920419073204,3.88639943752131,3238.9672295500336
07,EL ORO,ORO,Costa,2021,Q,Salud,Terciario,105.24109217391305,2.94903298938263,3568.6644589196308
07,EL ORO,ORO,Costa,2022,Q,Salud,Terciario,109.40790626145333,2.9976304921118864,3649.8129622498413
07,EL ORO,ORO,Costa,2023,Q,Salud,Terciario,106.80531609022556,2.8253625579591524,3780.234001804511
07,EL ORO,ORO,Costa,2018,R-S-U,Otros servicios,Terciario,29.99692,0.89292553043429,3359.39773
07,EL ORO,ORO,Costa,2019,R-S-U,Otros servicios,Terciario,31.794519973386564,0.939127454712086,3385.538332827678
07,EL ORO,ORO,Costa,2020,R-S-U,Otros servicios,Terciario,27.78032440564137,0.8576908142877596,3238.9672295500336
07,EL ORO,ORO,Costa,2021,R-S-U,Otros servicios,Terciario,27.134062292490118,0.7603422121872624,3568.6644589196308
07,EL ORO,ORO,Costa,2022,R-S-U,Otros servicios,Terciario,24.593839702440352,0.6738383571107726,3649.8129622498413
07,EL ORO,ORO,Costa,2023,R-S-U,Otros servicios,Terciario,23.787003909774434,0.6292468640412102,3780.234001804511
07,EL ORO,ORO,Costa,2018,T,Servicios hogares,Terciario,26.05948,0.7757188071922642,3359.39773
07,EL ORO,ORO,Costa,2019,T,Servicios hogares,Terciario,35.72192127744511,1.055132678046193,3385.538332827678
07,EL ORO,ORO,Costa,2020,T,Servicios hogares,Terciario,39.77346686366689,1.2279675601778883,3238.9672295500336
07,EL ORO,ORO,Costa,2021,T,Servicios hogares,Terciario,29.256267720685113,0.8198099893522095,3568.6644589196308
07,EL ORO,ORO,Costa,2022,T,Servicios hogares,Terciario,30.648953526263266,0.8397403878847107,3649.8129622498413
07,EL ORO,ORO,Costa,2023,T,Servicios hogares,Terciario,36.37769844611529,0.9623134025235008,3780.234001804511
08,ESMERALDAS,ESM,Costa,2018,A,Agricultura,Primario,255.25794999999997,10.319746486514717,2473.49051
08,ESMERALDAS,ESM,Costa,2019,A,Agricultura,Primario,251.97922938123756,11.703449400893707,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,A,Agricultura,Primario,239.8207694828744,12.289052347983956,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,A,Agricultura,Primario,225.70390281949932,11.290279590312961,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,A,Agricultura,Primario,220.14936237321962,12.62517347203826,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,A,Agricultura,Primario,279.12666265664166,16.40425050007475,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,B,Minas y canteras,Primario,1.13214,0.04577094577169006,2473.49051
08,ESMERALDAS,ESM,Costa,2019,B,Minas y canteras,Primario,0.4816902727877579,0.022372628681806648,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,B,Minas y canteras,Primario,0.3353243250503694,0.017182907856488405,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,B,Minas y canteras,Primario,0.5231205270092225,0.026167810727177776,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,B,Minas y canteras,Primario,0.520411561280958,0.029844675302251142,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,B,Minas y canteras,Primario,0.6109198997493733,0.03590371115244233,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,C,Manufactura,Secundario,962.8262299999999,38.925810554251925,2473.49051
08,ESMERALDAS,ESM,Costa,2019,C,Manufactura,Secundario,634.2303657218896,29.45751922475377,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,C,Manufactura,Secundario,485.9190874949631,24.899782933673812,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,C,Manufactura,Secundario,641.1120219235835,32.070043476460285,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,C,Manufactura,Secundario,456.97685131089554,26.2068077704672,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,C,Manufactura,Secundario,430.5590512280701,25.303919246539664,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,D,Electricidad,Secundario,33.99437,1.3743481069591814,2473.49051
08,ESMERALDAS,ESM,Costa,2019,D,Electricidad,Secundario,30.909251363938793,1.4356138013663522,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,D,Electricidad,Secundario,25.371086098052388,1.3000817479506857,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,D,Electricidad,Secundario,28.0491739657444,1.4030905642063287,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,D,Electricidad,Secundario,34.72281102422208,1.9912913119158497,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,D,Electricidad,Secundario,31.2257728320802,1.8351360444056948,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,E,Agua,Secundario,4.83744,0.1955713992207716,2473.49051
08,ESMERALDAS,ESM,Costa,2019,E,Agua,Secundario,5.281881889554225,0.24532274976668203,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,E,Agua,Secundario,4.46061754197448,0.22857387454748518,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,E,Agua,Secundario,5.329579552042161,0.2665990374543599,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,E,Agua,Secundario,3.9384920402794155,0.22586549736388553,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,E,Agua,Secundario,4.756041904761905,0.2795121829351709,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,F,Construcción,Secundario,78.12316,3.1584176160837583,2473.49051
08,ESMERALDAS,ESM,Costa,2019,F,Construcción,Secundario,72.37779353293413,3.3616653501207168,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,F,Construcción,Secundario,46.87938707857622,2.4022241405207625,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,F,Construcción,Secundario,52.20618814229249,2.6114854599671604,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,F,Construcción,Secundario,52.696321886963624,3.022040118532788,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,F,Construcción,Secundario,46.41409022556391,2.727752180843497,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,G,Comercio,Terciario,172.89178,6.989789501961745,2473.49051
08,ESMERALDAS,ESM,Costa,2019,G,Comercio,Terciario,182.09834602794416,8.457755760099035,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,G,Comercio,Terciario,153.91030973807923,7.886772514924926,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,G,Comercio,Terciario,187.47887093544136,9.378166897849777,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,G,Comercio,Terciario,205.3941072448517,11.778985894606112,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,G,Comercio,Terciario,208.4594698746867,12.251145520783444,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,H,Transporte,Terciario,327.6871,13.247962693820886,2473.49051
08,ESMERALDAS,ESM,Costa,2019,H,Transporte,Terciario,345.82761857618107,16.062339921336676,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,H,Transporte,Terciario,445.34957130960373,22.820893314524852,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,H,Transporte,Terciario,322.82350397891963,16.148447469077738,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,H,Transporte,Terciario,236.75406131906013,13.57742335540067,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,H,Transporte,Terciario,165.9951795488722,9.755522748015744,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,I,Alojamiento,Terciario,17.23225,0.6966774252956401,2473.49051
08,ESMERALDAS,ESM,Costa,2019,I,Alojamiento,Terciario,17.739634970059885,0.8239366426043983,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,I,Alojamiento,Terciario,9.702476722632639,0.4971806428885753,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,I,Alojamiento,Terciario,12.41816537549407,0.6211880137500176,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,I,Alojamiento,Terciario,12.752088948562099,0.7313095680627928,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,I,Alojamiento,Terciario,9.721776842105262,0.5713480077677047,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,J,Información y comunicaciones,Terciario,2.82147,0.11406835759398164,2473.49051
08,ESMERALDAS,ESM,Costa,2019,J,Información y comunicaciones,Terciario,3.1761818230206256,0.14752121968560986,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,J,Información y comunicaciones,Terciario,2.6652617327065142,0.1365750807360649,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,J,Información y comunicaciones,Terciario,2.732474729907773,0.1366852911657245,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,J,Información y comunicaciones,Terciario,2.9181174780005446,0.16734883523798627,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,J,Información y comunicaciones,Terciario,3.4536495238095237,0.20297069218975683,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,K,Financiero,Terciario,14.758079999999998,0.5966499543998653,2473.49051
08,ESMERALDAS,ESM,Costa,2019,K,Financiero,Terciario,17.983136872920827,0.8352463533537817,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,K,Financiero,Terciario,14.329392827400941,0.7342760968971492,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,K,Financiero,Terciario,24.16173027667984,1.208630807007373,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,K,Financiero,Terciario,31.95342076748617,1.8324717176815095,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,K,Financiero,Terciario,30.82072942355889,1.8113316773361074,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,L,Inmobiliario,Terciario,49.14554,1.9868901781232222,2473.49051
08,ESMERALDAS,ESM,Costa,2019,L,Inmobiliario,Terciario,38.82635539587492,1.8033323100184597,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,L,Inmobiliario,Terciario,32.914024875755544,1.6866019384108852,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,L,Inmobiliario,Terciario,31.322831093544135,1.5668471665245352,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,L,Inmobiliario,Terciario,31.863021130363784,1.8272874596478905,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,L,Inmobiliario,Terciario,27.330667268170426,1.6062210178494154,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,M-N,Act. Profesionales y servicios admin.,Terciario,59.427510000000005,2.402576834628729,2473.49051
08,ESMERALDAS,ESM,Costa,2019,M-N,Act. Profesionales y servicios admin.,Terciario,51.501953320026615,2.392064243581666,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,M-N,Act. Profesionales y servicios admin.,Terciario,38.95034756212223,1.9959191240826648,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,M-N,Act. Profesionales y servicios admin.,Terciario,37.83186171277997,1.8924453269243187,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,M-N,Act. Profesionales y servicios admin.,Terciario,41.95789560010886,2.4062105143643353,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,M-N,Act. Profesionales y servicios admin.,Terciario,42.1919871679198,2.479619539068877,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,O,Admin. Publica,Terciario,246.37155,9.96048090760615,2473.49051
08,ESMERALDAS,ESM,Costa,2019,O,Admin. Publica,Terciario,248.5871640186294,11.545901235383027,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,O,Admin. Publica,Terciario,213.98461507051712,10.965139266024105,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,O,Admin. Publica,Terciario,210.5924776811594,10.534367917148922,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,O,Admin. Publica,Terciario,208.43773361153956,11.953532440865734,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,O,Admin. Publica,Terciario,196.9449363408521,11.574437352947513,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,P,Educación,Terciario,170.3887,6.888593237416544,2473.49051
08,ESMERALDAS,ESM,Costa,2019,P,Educación,Terciario,170.1706053493014,7.903758869790776,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,P,Educación,Terciario,158.6963730826058,8.132023095633508,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,P,Educación,Terciario,150.6940528063241,7.538097336940675,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,P,Educación,Terciario,133.51935669055612,7.6570970813689865,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,P,Educación,Terciario,150.62465764411027,8.8521984677668,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,Q,Salud,Terciario,46.24963,1.86981230827524,2473.49051
08,ESMERALDAS,ESM,Costa,2019,Q,Salud,Terciario,43.116848117099146,2.0026089114711083,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,Q,Salud,Terciario,41.49544080591001,2.126336452702077,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,Q,Salud,Terciario,36.79487451910409,1.8405726069495216,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,Q,Salud,Terciario,39.048058786174366,2.2393365604486046,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,Q,Salud,Terciario,39.15813834586466,2.3013204988314717,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,R-S-U,Otros servicios,Terciario,11.49136,0.46458071917162924,2473.49051
08,ESMERALDAS,ESM,Costa,2019,R-S-U,Otros servicios,Terciario,13.740666081170993,0.6382001826517822,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,R-S-U,Otros servicios,Terciario,12.165481262592344,0.6233915285852305,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,R-S-U,Otros servicios,Terciario,11.244272569169961,0.5624669290594464,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,R-S-U,Otros servicios,Terciario,11.088917093350268,0.6359296271013314,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,R-S-U,Otros servicios,Terciario,11.524098446115287,0.6772702969266098,1701.5508429072681
08,ESMERALDAS,ESM,Costa,2018,T,Servicios hogares,Terciario,18.85425,0.7622527729043116,2473.49051
08,ESMERALDAS,ESM,Costa,2019,T,Servicios hogares,Terciario,25.005145761809715,1.1613911944406567,2153.0338684763806
08,ESMERALDAS,ESM,Costa,2020,T,Servicios hogares,Terciario,24.54972432505037,1.2579929920567743,1951.4992913364674
08,ESMERALDAS,ESM,Costa,2021,T,Servicios hogares,Terciario,18.080220079051383,0.90441829847368,1999.0993226877467
08,ESMERALDAS,ESM,Costa,2022,T,Servicios hogares,Terciario,19.042337338292665,1.09204409959382,1743.7333662052074
08,ESMERALDAS,ESM,Costa,2023,T,Servicios hogares,Terciario,22.63301373433584,1.3301403145653348,1701.5508429072681
09,GUAYAS,GUA,Costa,2018,A,Agricultura,Primario,2077.79971,7.047194623997887,29484.06878
09,GUAYAS,GUA,Costa,2019,A,Agricultura,Primario,2312.212565375915,7.653171244109762,30212.476522794415
09,GUAYAS,GUA,Costa,2020,A,Agricultura,Primario,2152.818670893217,7.414983008771162,29033.359460792482
09,GUAYAS,GUA,Costa,2021,A,Agricultura,Primario,2330.910841633729,7.637780390518438,30518.170495283266
09,GUAYAS,GUA,Costa,2022,A,Agricultura,Primario,2172.0705618724483,6.667516135927966,32576.90746585866
09,GUAYAS,GUA,Costa,2023,A,Agricultura,Primario,2280.215653333333,6.737836127752149,33841.957716090226
09,GUAYAS,GUA,Costa,2018,B,Minas y canteras,Primario,54.02082,0.18322037030602803,29484.06878
09,GUAYAS,GUA,Costa,2019,B,Minas y canteras,Primario,59.50439409181637,0.19695305032979366,30212.476522794415
09,GUAYAS,GUA,Costa,2020,B,Minas y canteras,Primario,53.362091712558765,0.18379578768561222,29033.359460792482
09,GUAYAS,GUA,Costa,2021,B,Minas y canteras,Primario,86.35343810276679,0.28295745354759433,30518.170495283266
09,GUAYAS,GUA,Costa,2022,B,Minas y canteras,Primario,108.59944793250477,0.3333632820927507,32576.90746585866
09,GUAYAS,GUA,Costa,2023,B,Minas y canteras,Primario,124.80613233082707,0.3687911124346324,33841.957716090226
09,GUAYAS,GUA,Costa,2018,C,Manufactura,Secundario,5578.57297,18.92063477271538,29484.06878
09,GUAYAS,GUA,Costa,2019,C,Manufactura,Secundario,5595.63786389887,18.520950639968646,30212.476522794415
09,GUAYAS,GUA,Costa,2020,C,Manufactura,Secundario,5472.907741356616,18.850411536933553,29033.359460792482
09,GUAYAS,GUA,Costa,2021,C,Manufactura,Secundario,5924.727263241107,19.4137694595972,30518.170495283266
09,GUAYAS,GUA,Costa,2022,C,Manufactura,Secundario,6634.1036431896955,20.36443652652538,32576.90746585866
09,GUAYAS,GUA,Costa,2023,C,Manufactura,Secundario,7092.676424060153,20.958233219137693,33841.957716090226
09,GUAYAS,GUA,Costa,2018,D,Electricidad,Secundario,368.12992,1.2485723145840524,29484.06878
09,GUAYAS,GUA,Costa,2019,D,Electricidad,Secundario,426.0535502860945,1.4101907533619422,30212.476522794415
09,GUAYAS,GUA,Costa,2020,D,Electricidad,Secundario,400.75492083277373,1.3803256952539895,29033.359460792482
09,GUAYAS,GUA,Costa,2021,D,Electricidad,Secundario,428.4745203689065,1.4039980556341978,30518.170495283266
09,GUAYAS,GUA,Costa,2022,D,Electricidad,Secundario,422.39007431007894,1.2965935294894193,32576.90746585866
09,GUAYAS,GUA,Costa,2023,D,Electricidad,Secundario,393.8320968421052,1.1637391079619988,33841.957716090226
09,GUAYAS,GUA,Costa,2018,E,Agua,Secundario,113.47916000000001,0.3848829713657994,29484.06878
09,GUAYAS,GUA,Costa,2019,E,Agua,Secundario,141.189626081171,0.4673222533566477,30212.476522794415
09,GUAYAS,GUA,Costa,2020,E,Agua,Secundario,113.18149480188046,0.3898325819122797,29033.359460792482
09,GUAYAS,GUA,Costa,2021,E,Agua,Secundario,153.5437067720685,0.50312225235061,30518.170495283266
09,GUAYAS,GUA,Costa,2022,E,Agua,Secundario,202.02330391363512,0.6201426704648381,32576.90746585866
09,GUAYAS,GUA,Costa,2023,E,Agua,Secundario,205.83135238095238,0.6082134908025414,33841.957716090226
09,GUAYAS,GUA,Costa,2018,F,Construcción,Secundario,1582.91716,5.368720212299002,29484.06878
09,GUAYAS,GUA,Costa,2019,F,Construcción,Secundario,1464.3295933998672,4.846771142031585,30212.476522794415
09,GUAYAS,GUA,Costa,2020,F,Construcción,Secundario,1076.8047389657488,3.708853398174256,29033.359460792482
09,GUAYAS,GUA,Costa,2021,F,Construcción,Secundario,1197.8907412911726,3.9251721903720034,30518.170495283266
09,GUAYAS,GUA,Costa,2022,F,Construcción,Secundario,1343.5988134192144,4.124390305701474,32576.90746585866
09,GUAYAS,GUA,Costa,2023,F,Construcción,Secundario,1363.2744046115286,4.0283556171555555,33841.957716090226
09,GUAYAS,GUA,Costa,2018,G,Comercio,Terciario,5214.118769999999,17.68452925851572,29484.06878
09,GUAYAS,GUA,Costa,2019,G,Comercio,Terciario,5222.695586959415,17.28655240499416,30212.476522794415
09,GUAYAS,GUA,Costa,2020,G,Comercio,Terciario,5058.705040376092,17.423767467238914,29033.359460792482
09,GUAYAS,GUA,Costa,2021,G,Comercio,Terciario,5918.399029670619,19.39303350633465,30518.170495283266
09,GUAYAS,GUA,Costa,2022,G,Comercio,Terciario,6462.7629503111675,19.838479011810097,32576.90746585866
09,GUAYAS,GUA,Costa,2023,G,Comercio,Terciario,6321.060720802005,18.67817687685557,33841.957716090226
09,GUAYAS,GUA,Costa,2018,H,Transporte,Terciario,1537.5683700000002,5.214912437875544,29484.06878
09,GUAYAS,GUA,Costa,2019,H,Transporte,Terciario,1626.6103228210247,5.383902645629846,30212.476522794415
09,GUAYAS,GUA,Costa,2020,H,Transporte,Terciario,1637.7625176628612,5.640968003976752,29033.359460792482
09,GUAYAS,GUA,Costa,2021,H,Transporte,Terciario,1799.3512299341237,5.895999664240104,30518.170495283266
09,GUAYAS,GUA,Costa,2022,H,Transporte,Terciario,1916.2719473972604,5.882301594789367,32576.90746585866
09,GUAYAS,GUA,Costa,2023,H,Transporte,Terciario,1860.6918440100249,5.498180275561762,33841.957716090226
09,GUAYAS,GUA,Costa,2018,I,Alojamiento,Terciario,437.95773,1.4854046545200061,29484.06878
09,GUAYAS,GUA,Costa,2019,I,Alojamiento,Terciario,476.40797061876265,1.5768583891470365,30212.476522794415
09,GUAYAS,GUA,Costa,2020,I,Alojamiento,Terciario,409.20690589657494,1.4094369838570704,29033.359460792482
09,GUAYAS,GUA,Costa,2021,I,Alojamiento,Terciario,445.13039894598154,1.4585749791743863,30518.170495283266
09,GUAYAS,GUA,Costa,2022,I,Alojamiento,Terciario,443.98683892225347,1.362888234211801,32576.90746585866
09,GUAYAS,GUA,Costa,2023,I,Alojamiento,Terciario,530.741414736842,1.5682940661689317,33841.957716090226
09,GUAYAS,GUA,Costa,2018,J,Información y comunicaciones,Terciario,990.3741700000002,3.359014583061219,29484.06878
09,GUAYAS,GUA,Costa,2019,J,Información y comunicaciones,Terciario,992.192382381903,3.2840485010665157,30212.476522794415
09,GUAYAS,GUA,Costa,2020,J,Información y comunicaciones,Terciario,903.1498182404299,3.110731362176914,29033.359460792482
09,GUAYAS,GUA,Costa,2021,J,Información y comunicaciones,Terciario,904.1710144927536,2.9627300713602662,30518.170495283266
09,GUAYAS,GUA,Costa,2022,J,Información y comunicaciones,Terciario,949.7695708536696,2.9154687928835776,32576.90746585866
09,GUAYAS,GUA,Costa,2023,J,Información y comunicaciones,Terciario,940.9117764411027,2.780311305671729,33841.957716090226
09,GUAYAS,GUA,Costa,2018,K,Financiero,Terciario,958.9589499999998,3.2524647705695653,29484.06878
09,GUAYAS,GUA,Costa,2019,K,Financiero,Terciario,981.2553604258152,3.247848152022517,30212.476522794415
09,GUAYAS,GUA,Costa,2020,K,Financiero,Terciario,1002.0985741840162,3.451541925546991,29033.359460792482
09,GUAYAS,GUA,Costa,2021,K,Financiero,Terciario,971.2748279314887,3.1826115791626632,30518.170495283266
09,GUAYAS,GUA,Costa,2022,K,Financiero,Terciario,1156.0770057370953,3.5487622849059273,32576.90746585866
09,GUAYAS,GUA,Costa,2023,K,Financiero,Terciario,1259.9830111278197,3.723138660293161,33841.957716090226
09,GUAYAS,GUA,Costa,2018,L,Inmobiliario,Terciario,3447.5225,11.692831561763843,29484.06878
09,GUAYAS,GUA,Costa,2019,L,Inmobiliario,Terciario,3437.834994544246,11.378858637922322,30212.476522794415
09,GUAYAS,GUA,Costa,2020,L,Inmobiliario,Terciario,3573.845425171256,12.309445036829045,29033.359460792482
09,GUAYAS,GUA,Costa,2021,L,Inmobiliario,Terciario,3358.822950830039,11.005977410569752,30518.170495283266
09,GUAYAS,GUA,Costa,2022,L,Inmobiliario,Terciario,3623.2024990946206,11.121996472169187,32576.90746585866
09,GUAYAS,GUA,Costa,2023,L,Inmobiliario,Terciario,3881.2987025563907,11.468895313674537,33841.957716090226
09,GUAYAS,GUA,Costa,2018,M-N,Act. Profesionales y servicios admin.,Terciario,2332.9402400000004,7.912545101585536,29484.06878
09,GUAYAS,GUA,Costa,2019,M-N,Act. Profesionales y servicios admin.,Terciario,2354.0459601330676,7.791635215196642,30212.476522794415
09,GUAYAS,GUA,Costa,2020,M-N,Act. Profesionales y servicios admin.,Terciario,2171.2929927736736,7.478614370155314,29033.359460792482
09,GUAYAS,GUA,Costa,2021,M-N,Act. Profesionales y servicios admin.,Terciario,2333.964645270092,7.647786900039824,30518.170495283266
09,GUAYAS,GUA,Costa,2022,M-N,Act. Profesionales y servicios admin.,Terciario,2416.797355435,7.418743961402287,32576.90746585866
09,GUAYAS,GUA,Costa,2023,M-N,Act. Profesionales y servicios admin.,Terciario,2617.0127248120302,7.733041766575361,33841.957716090226
09,GUAYAS,GUA,Costa,2018,O,Admin. Publica,Terciario,1476.15129,5.0066064525033305,29484.06878
09,GUAYAS,GUA,Costa,2019,O,Admin. Publica,Terciario,1753.8281091151034,5.80497963413192,30212.476522794415
09,GUAYAS,GUA,Costa,2020,O,Admin. Publica,Terciario,1882.9435269845533,6.485448332382399,29033.359460792482
09,GUAYAS,GUA,Costa,2021,O,Admin. Publica,Terciario,1629.3080486956524,5.338812983391223,30518.170495283266
09,GUAYAS,GUA,Costa,2022,O,Admin. Publica,Terciario,1618.6949376685113,4.968841623057499,32576.90746585866
09,GUAYAS,GUA,Costa,2023,O,Admin. Publica,Terciario,1760.7098065162909,5.202742173745929,33841.957716090226
09,GUAYAS,GUA,Costa,2018,P,Educación,Terciario,1298.00437,4.4023922874595875,29484.06878
09,GUAYAS,GUA,Costa,2019,P,Educación,Terciario,1332.2535468795743,4.409613842395306,30212.476522794415
09,GUAYAS,GUA,Costa,2020,P,Educación,Terciario,1259.4306914170584,4.337874482344461,29033.359460792482
09,GUAYAS,GUA,Costa,2021,P,Educación,Terciario,1240.7939265349144,4.065754618962775,30518.170495283266
09,GUAYAS,GUA,Costa,2022,P,Educación,Terciario,1224.3428098484987,3.758315030767232,32576.90746585866
09,GUAYAS,GUA,Costa,2023,P,Educación,Terciario,1321.076998897243,3.9036660053184047,33841.957716090226
09,GUAYAS,GUA,Costa,2018,Q,Salud,Terciario,1415.84591,4.802070977939158,29484.06878
09,GUAYAS,GUA,Costa,2019,Q,Salud,Terciario,1395.8036209181637,4.619957651816697,30212.476522794415
09,GUAYAS,GUA,Costa,2020,Q,Salud,Terciario,1344.237463640027,4.629975616343419,29033.359460792482
